Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
"What happened and why? Exploring the development, implementation and impact of COVID-19 public health policies in Ontario using a health equity lens","['Fahim, Christine', 'Mishra, Sharmistha', 'Sander, Beate H']","['Baral, Stefan D', 'Chan, Adrienne', 'Straus, Sharon E']","['Equity-Rooted Implementation', 'Evidence-Informed Decision Making', 'Health Equity', 'Health Policy', 'Implementation Science', 'Intersectionality-Informed Research Stance', 'Mathematical Modelling']",100000.0,473322,"Communities who experience social and economic inequities were hardest hit by the COVID-19 pandemic. One-size-fits-all public health policies (PHPs) do not sufficiently address inequities. It is essential that PHPs be developed and implemented with health equity in mind. As we prepare for a post-pandemic recovery and for future health emergencies, it is important for us to look back and assess how and why PHPs were developed and implemented in Ontario.
In Objective 1 of the study, we will answer ""what happened"" by categorizing all PHPs pertaining to vaccinations and isolation supports in Ontario and querying whether and how they considered health equity.
In Objective 2 of the study, we will determine ""why"" public health policies were developed or implemented using (or not using) a health equity lens.
In Objective 3, we will determine ""what we could have done differently"" by using mathematical models to compare the potential impacts of different PHP combinations.
In Objective 4, we will learn ""what it would take to do things differently"" by asking public health actors to describe the barriers and enablers to developing and implementing PHPs that prioritize the needs of those most at-risk of infection and negative health outcomes.
Our team includes government and public health decision makers from the federal, provincial, and local/regional levels. Our team also includes representatives of health-equity focused organizations, who supported implementation of public health policies at the provincial and local/regional levels."
New mothers' thoughts of harm: Prevalence and relation to OCD and child harm,"['Fairbrother, Nichole']","['Abramowitz, Jonathon', 'Janssen, Patricia A', 'Lipsky, Nancy-Grace', 'Thordarson, Dana', 'Wolfe, David A', 'Woody, Sheila R']","['Epidemiology', 'Intrusive Thoughts', 'Maternal Mental Health', 'Obsessive Compulsive Disorder', 'Parenting Behaviours', 'Postpartum Mental Health']",461031.0,255954,"Many new mothers experience unwanted thoughts of harm related to their infant. In our own work, all of the mothers we interviewed reported unwanted thoughts of harm coming to their infant, and half reported unwanted thoughts of harming their infant.  Thoughts of harming one's infant can be very upsetting, and occur even among women who have no history of violence, and who hold a deep desire to protect and care for their infant. As very little research on postpartum thoughts of harm has been conducted, professionals are unsure about how to respond to them. Inappropriate responses can have serious consequences. If the thoughts mean that a woman is at risk of harming her infant, then acting to protect the infant is necessary. However, if the thoughts are a common and normal part of early parenting, taking dramatic steps to protect the child may make the mother feel unnecessarily afraid that she is a threat to her infant.  Among vulnerable women, this may make it more likely that she develop emotional difficulties such as anxiety or depression. The purpose of this research is to learn more about new mothers' unwanted thoughts of infant-related harm: how common these thoughts are, how mothers experience and respond to them, how they relate to maternal mental health, and whether they predict child harm. To find this out, we are recruiting a large, representative sample of pregnant women in British Columbia.  Women will be assessed from late in pregnancy through to 3-months postpartum.  We will assess the occurrence, content, and experience of thoughts of harm as well as how women respond to them.  We will assess their relation to postpartum maternal anxiety and depression, and the possible connection to child harm.  We hope that our research will help new mothers who experience unwanted thoughts of harm related to their infant, and make it easier for care providers to respond appropriately to them."
Evidence synthesis and knowledge mobilization to advance 'Health in All Policies' in Canada,"['Famuyide, Temitayo']",['N/A'],"['Health In All Policies', 'Social Determinants Of Health']",35000.0,449159,"Good health has more to do with the circumstances in which we live, work, grow, and play than with factors commonly linked with health, such as healthcare services or a nutritious diet. Addressing these factors and their influence on health outcomes requires an approach to health policy that works across sectors beyond 'health'. The COVID-19 pandemic has amplified differences in social, economic conditions, and illustrates how addressing these differences requires a whole-of-society and whole-of-government response Health in All Policies (HiAP) is one such approach, where different government sectors work together around health.
The Intersectoral Partnerships and Initiatives team (IPI) within the Public Health Agency of Canada(PHAC) is looking to benefit from research about how best to take up key lessons from HiAP into its work. Addressing this challenge will strategically inform IPI's current and future partnerships, and support its efforts to improve the circumstances in which we live, work, grow, and play the most effective ways possible. Using data and evidence available on HIAP, the project will develop evidence-based tools and materials for the Intersectoral Partnerships and Initiatives team to use in facilitating more effective collaboration and more strategic partnerships with non-health sector government departments. The project will also mobilize learnings within government and across sectors; both directly (i.e., through presentations to different public health and allied audiences about the review and its findings), and indirectly (i.e., through adopting and encouraging the use of my findings and tools in my day-to-day work as an HSI fellow and policy analyst on the IPI team)."
Trends and inequalities in self-reported oral health over time in Canada,"['Fang, Cheng']",['N/A'],"['Canadian Community Health Survey', 'Dental Public Health', 'Determinants Of Health', 'Oral Health Inequality', 'Relative Index Of Inequality', 'Self-Reported Oral Health', 'Slope Index Of Inequality']",5000.0,383434,"While Canada compares favourably to other nations in the overall oral health of its citizens, large inequalities in dental care in Canada have existed and raised concerns for a long time. As a result, millions of vulnerable Canadians have difficulty accessing necessary and timely dental services, leading to significantly poorer oral health and disease. The objective of this research is to analyze sequential, national level data from the Canadian Community Health Survey and identify changes in self-reported oral health inequalities over time. Analyzing this data helps determine if the severity of the problem of oral health inequalities has improved, worsened, or remained the same over time. Additionally, this research will help identify vulnerable sub-groups and characteristics in the Canadian population that are at higher risk for poor oral health. Ultimately, these results may help policymakers better understand the severity of the problem, urgency for action, and potential for resolution."
Addressing anti-Black racism in community health centres' care provision for Black service users: A qualitative research study,"['Fante-Coleman, Tiyondah K']",['N/A'],"['Anti-Black Racism', 'Black Community', 'Community Health Centres', 'Community-Based Research', 'Critical Race Theory', 'Qualitative Research', 'Social Determinants Of Health']",105000.0,475564,"Black people have difficulties accessing healthcare in Canada, which worsens health inequities caused by anti-Black racism (ABR). The racism that Black Canadians face also intersects with other causes of poor health related to the social determinants of health (SDOH). Because Black Canadians have poorer health and unequal access to care, they have specific needs that the healthcare system must address. Providing healthcare through community health centres (CHCs) is a solution. CHCs can be beneficial because they are rooted in communities and focus on the SDOH. However, there is little information about how Black service users feel about receiving care from CHCs and whether they successfully address the SDOH, including ABR. This applied research project seeks to understand Black patients' feelings about the healthcare they receive from CHCs and the best ways to incorporate the SDOH into care. The project aims to i) glean the current best practices for addressing ABR and incorporating the SDOH into primary care, ii) explore how ABR and other forms of oppression determine unique access needs for Black service users of CHCs, and iii) develop an actionable model to improve how CHCs address ABR and the SDOH in care. The project will include three phases and will use a qualitative study design. In the first phase, I will conduct a scoping review to see how other countries incorporate the SDOH into care. Then, I will facilitate three focus groups and 18 interviews with stakeholders of CHCs to understand Black patients' healthcare experiences and perceptions of how best to address the SDOH in primary care. During the last phase, I will bring these stakeholders together to develop a strategy CHCs in Ontario can implement. This project is relevant to healthcare systems as it will inform how CHCs can improve healthcare delivery to Black service users related to the SDOH. Findings will also influence social policy, increase access to healthcare and improve health outcomes."
Hunger on Campus: Food insecurity among student clients of the University of Alberta Campus Food Bank,"['Farahbakhsh, Jasmine J']",['N/A'],"['Campus Food Bank Use', 'Canadian Community Health Survey', 'Effects Of Hunger On Academics', 'Gender Effects On Food Bank Use', 'Post-Secondary Student Food Security', 'Structured Surveys']",17500.0,280496,"While food security has been well-studied among public school children and families of low socioeconomic status, its effects on post-secondary students have not been well-examined.  There have been some studies regarding the prevalence of food insecurity in post-secondary students, but little research has examined the food security, financial, psychological and physical health status of the students who use campus food banks.  In addition, there has been little investigation into gender differences with regards to food bank usage.  The study that is being proposed aims to examine the following factors among students who use the University of Alberta Campus Food Bank (CFB):  food security status; financial status; self-perceived mental and physical well-being; perceived effects of nutrition on academic success; and the relationship between gender and the aforementioned factors.  It is hypothesized that students using the CFB will have low food security, low financial status, and poor self-perceived well-being.  This study will elucidate how nutrition affects academics from the students' perspectives and if there is an association between food bank use and gender.  The data in the study will be collected from students who use the CFB, using structured surveys over a 12-month period.  After this period, the results will be analyzed with specific attention to patterns in the members' responses."
Natural History of Health Behavior Change Among Primary Care Patients to Examine the Impact of Socioeconomic Status And Patient Empowerment,"['Farhat, Hiba']",['N/A'],['Ics Travel Awards'],1500.0,269149,ICS Travel Awards
Penser et agir dans des environnements normatifs complexes. Contribution à l'élaboration de modèles de prise de décision en éthique clinique.,"['Farmer, Yanick']","['Bouthillier, Marie-Eve', 'Roigt, Delphine']","['Complexité', 'Modèles', 'Politiques De Santé', 'Prise De Décision', 'Éthique Clinique']",14500.0,257750,"De nos jours, une pression croissante s'exerce sur tous les professionnels de la santé pour un usage optimal des ressources. Quotidiennement, ceux-ci doivent prendre des décisions dans des environnements complexes où s'affrontent une pluralité de normes (cliniques, scientifiques, économiques, légales, culturelles, éthiques, etc.) qu'il n'est pas toujours facile de départager et de mettre au clair afin de prendre une décision éclairée. Ces conflits de normes engendrent des incertitudes ou des dilemmes pratiques qui sont parfois renvoyés aux éthiciens cliniques ou aux comités de bioéthique. Face aux défis éthiques vécus dans un contexte de prestation de soins, les modèles d'aide à la décision dont disposent actuellement les éthiciens et les cliniciens sont relativement nombreux, mais ils comportent des lacunes évidentes, notamment lorsqu'il s'agit d'aborder des problèmes à plusieurs niveaux (micro, meso et macro). Leur champ d'application est limité par leur incapacité à traiter une variété d'informations et à formaliser le processus de décision. À l'intérieur de ces modèles, la rationalité d'une décision repose trop souvent sur l' « intuition » des acteurs, plutôt que sur une démarche systématique, rigoureuse et facilement reproductible. L'objectif principal de cet atelier est donc de convier plusieurs experts reconnus dans le domaine de la prise de décision éthique afin de tester la limite des modèles existants et de proposer de nouveaux modèles ou des modifications à ceux-ci. La méthode choisie pour atteindre cet objectif général sera l'analyse de cas. Ainsi, en prévision de l'atelier, tous les participants seront invités à prendre connaissance d'un cas complexe d'éthique clinique. En l'occurrence, nous avons choisi d'examiner la question du choix par un clinicien d'administrer ou non un médicament coûteux pour le traitement d'un cancer."
"Achieving Coherence in Canada's Legal and Policy Framework for Infectious Disease Control. An analysis of the Wildlife, Animal and Human Health Link","['Farnese, Patricia L']","['Von Tigerstrom, Barbara J']","['Animal Human Health Interface', 'Case Studies', 'Health Policy', 'Infectious Disease', 'Pandemic Influenza']",55004.0,222575,"Recognized links between infectious diseases in humans, animals  and wildlife have led to increasing calls, both nationally and internationally, to reduce human vulnerability to infectious diseases by better integrating infectious disease control policies targeting humans, animals and wildlife. The purpose of this project is to: (1) investigate the extent to which the existing legal and policy framework for infectious disease control in humans, animals, and wildlife is characterized by a lack of integration: (2) consider reasons for this lack of integration by exploring the structural, constitutional, or other limitations and constraints to better integration; and (3) examine ways to more closely align the legal and policy framework for infectious disease control with best practices in wildlife health."
Doing more harm than good? Pediatric obesity and bariatric surgery,"['Farnesi, Biagina-Carla']",['N/A'],"['Bariatric Surgery', 'Critical Discourse Analysis', 'Media Analysis', 'Paediatric Obesity', 'Participatory Photo Elicitation', 'Post-Structuralism', 'Weight Loss Surgery']",105000.0,307713,"Reports indicate that Canadian youth are increasing in size and fatness resulting in an obesity epidemic. This epidemic has generated interest in bariatric/weight loss surgery for youth and the implementation as a potential weight management intervention. Given the limited research on this topic, the purpose of this study is to conduct a critical discourse analysis (CDA) of texts focusing on youth weight loss surgery. I propose a CDA of: scholarly texts (e.g.: scientific journal articles), media texts (e.g.: advertisement), and texts from interviews with bariatric surgeons. To determine the effects of discourses present within these texts, I will conduct interviews with over weight youth. A search of databases will be done to locate articles on youth weight loss surgery and the analysis will map the scientific discourses on this issue and its intersection with other bodily (e.g., discourses of obesity) and social discourses (e.g., discourses of gender). Interviews with bariatric surgeons will explore their perceptions and experiences with youth weight loss surgery as well as how they promote their services in the media. A Google text and image search will be conducted to map the textual and visual representations of youth weight loss surgery in digital media as well as the discourses they re-articulate. Interviews with overweight youth
referred for weight management will explore their perceptions of youth weight loss surgery and their constructions and experiences of their bodies and weight management. The expected outcomes are to provide knowledge on how youth weight loss surgery is represented within scientific/medical communities and digital media, and the consequences on youth. The results can raise awareness of professionals who interact with overweight youth and provide ways to improve current discourses surrounding youth weight loss surgery in the goal to improve their health."
Bringing Stillbirth Out of the Shadows: Workshop/Meeting for Bereaved Parents,"['Farrales, Lynn L', 'Klein, Michael C']","['Dharamsi, Shafik', 'Jonas-Simpson, Christine M', 'Regimbal, Andrea']","['Bereavement Care', 'Families', 'Health Professionals', 'Participatory Research', 'Qualitative', 'Stillbirth']",16827.0,282988,"Despite 2.6 million stillbirths worldwide each year and rising local rates in British Columbia, stillbirth remains a stigmatized entity and a neglected public health issue.  Furthermore, the associated grief of those families affected is disenfranchised. As global health institutions and professional organizations start to prioritize the reduction of stigma around stillbirth and ensure the availability of bereavement care, Canada must also make strides in this direction.  The lack of attention to stillbirth in Canada has left health providers serving bereaved families with limited local research to guide their practice. Furthermore, while initiatives to support families affected by pregnancy and infant loss exist in some Canadian cities, these efforts remain localized and without a specific focus on stillbirth.  Following the example of parent groups in other countries who have been successful in effecting comprehensive change in stillbirth research and bereavement care, Still Life Canada: Stillbirth and Neonatal Death Education, Research and Support Society (SLC), founded by a group of bereaved families, is committed to improving support for those affected by stillbirth in Canada not only through education, but also through promoting stillbirth research. Therefore, in collaboration with SLC, a workshop/meeting is planned that will create a safe place for bereaved parents to gather, support each other, share stories, and prioritize common themes with the research team and frontline health care professionals.  The outcomes of this gathering will be used to guide bereavement programs, education of providers, policy and future research.  Although the workshop/meeting will initially focus on attendees from British Columbia, the findings will be disseminated not just provincially, but also to interested and invested stakeholders nationally at a subsequent meeting with health care professionals, educators, researchers, policy makers and community groups."
"Exploring the gendered dimensions of place, HIV risk, and violence among street-involved youth who do sex work in Vancouver, Canada: a longitudinal ethnographic investigation","['Fast, Danya']",['N/A'],"['Ethnography', 'Gender', 'Hiv/Aids', 'Inner City Drug Scene', 'Place And Space Theory', 'Sex Work', 'Urban Health', 'Violence', 'Visual Anthropology', 'Youth']",135000.0,269835,"In Canadian urban settings, drug-using youth who are street involved and exchange sex for money, shelter and/or drugs are particularly vulnerable to HIV, sexually transmitted infections and high levels of violence. In greater Vancouver, rapid urban development, recent policy initiatives such as the creation of supportive housing for at-risk youth, and legislative changes in criminal policies around sex work and drug use (e.g., the possible decriminalization of sex work in Canada, mandatory minimums for drug sentences), have the potential to transform young people's experiences of safety, risk and harm in the places in which they live and work. The proposed ethnographic study will explore how these various changes impact young people's health over time. A key focus will be the effect of these changes on where and how young people conduct sex work (e.g., online, indoors, outdoors), and the relationship between these places and HIV and drug-related risks. I will also explore how young people's gender (their ascribed roles and relative power as men and women and sexual minorities) shapes experiences of different kinds of violence in the places where they live and work. Over a three-year study period, I will conduct participant-observation in the places frequented by young people, as well as formal and informal in-depth interviews with both young men and young women who use drugs and do sex work. In addition, I will use visual methods (e.g., the creation of photo essays, maps) to better understand young people's perspectives on risk, harm and safety in relation to different places. The results from this research will be important in informing the development of health policy and interventions that address the complex environments that shape HIV and drug-related risks, harm and safety among young people who use drugs and do sex work."
Place and experiences of risk among young drug users in downtown Vancouver,"['Fast, Danya']",['N/A'],"['Drug Use', 'Ethnography', 'Hiv/Aids', 'Medical Anthropology', 'Public Health', 'Social Context', 'Structural Interventions', 'Visual Anthropology', 'Youth']",150000.0,184598,"Illicit drug use is associated with severe harms among youth. In Vancouver, recent epidemiological research has revealed alarming rates of mortality as well as HIV and HCV incidence among drug using youth. These problems persist despite the recent establishment of an array of youth services, including various harm reduction programs. While there is growing recognition that contextual factors play a central role in determining high-risk drug using behavior, there exist few in-depth investigations of drug using contexts or 'scenes' that focus on the perspectives of young drug users. Such an approach is critical to the development of meaningful policy and program interventions that seek to address the severe and preventable suffering among drug using youth.  The proposed study will employ qualitative ethnographic methodology to explore young people's understandings of the structural, social and physical landscape of the downtown Vancouver drug scene, and how this environment shapes experiences of safety and risk among drug using youth. Although new lines of inquiry are likely to emerge as the research progresses, the primary objectives of this study are: 1) to examine how young drug users are initiated into and come to understand the downtown Vancouver drug scene; 2) to examine how this landscape shapes experiences of risk (including HIV risk behavior, drug-related harms, and physical violence) among young people, and alternatively, how it facilitates situations of safety; and 3) to examine the effects of spatial exclusion as a result of urban revitalization and gentrification on experiences and understandings of safety and risk. By exploring each of these objectives, this study aims to identify those aspects of this 'risk environment' that mediate harm among young drug users, and are therefore relevant to policy and program intervention."
"Community, research and public partnerships: A multimedia photo essay exhibit exploring the role of place in shaping the life chances and health outcomes of young people who are living with or at risk of HIV in Vancouver","['Fast, Danya']","['Palmer-Fluevog, Alexis', 'Parashar, Surita', 'Allan, Sarah', 'Kerr, Thomas H', 'Montaner, Michaela', 'Shannon, Kate', 'Shoveller, Jeannie A']","['Arts-Based Methods', 'Community-Based Research', 'Drug Use', 'Gentrification', 'Hiv/Aids', 'Mental Health', 'Participatory Methods', 'Photography', 'Social Housing', 'Young People']",12470.0,325042,"The value of incorporating arts-based methods into qualitative health research is increasingly being recognized. The creation of photo essays by research subjects is one example of an arts-based approach, which can be effective in surfacing some of the layers of meaning and experience that are incorporated into places and bodies across time. Since the beginning of 2011, a group of 20 young people who are living with or at risk of HIV have been working in collaboration with the Nominated Principle Applicant (Dr. Fast) to produce a series of photo essays around diverse themes chosen by the individual artists (e.g., ""home in the city,"" ""experiences of institutionalization,"" ""my future,"" ""becoming a parent""). Many of these young people have expressed a desire to share their photo essays and narrated stories with a broader audience. A multimedia photo essay exhibit, which includes visual as well as narrative and audio content drawn from in-depth interviews, represents a valuable opportunity to showcase young people's work, as well as some of the key findings of Dr. Fast's larger ethnographic study. It also represents a valuable knowledge translation opportunity. The proposed activities aim to critically evaluate and disseminate the process, challenges, opportunities and outcomes of a four-year photo essay project and final exhibit produced in collaboration with young people who are living with or at risk of HIV in Vancouver. In the context of the proposed activities, the photo essay project and final exhibit will be used as a vehicle to talk about arts-based methods more broadly from a number of target audience perspectives, including young people who are living with or at risk of HIV, youth-focused service providers, researchers, students, artists and other members of the general public."
Re-imagining Recovery with Young People Who Use(d) Drugs and Their Caregivers in Metro Vancouver: A Longitudinal Qualitative and Community-Based Participatory Study,"['Fast, Danya']","['DeBeck, Kora A', 'Eekhoudt, Cameron R', 'Haines-Saah, Rebecca J', 'Jenkins, Emily K', 'Johnson, Cheyenne H', 'Knight, Rodney E', 'Nolan, Seonaid']","['Arts-Based Research', 'Caregivers', 'Community-Based Participatory Research', 'Critical Qualitative Health Research', 'Health Systems And Services', 'Medical Anthropology', 'Metro Vancouver', 'Recovery Services', 'Substance Use Services', 'Youth']",378675.0,469330,"When the harms of substance use become unmanageable, young people who use drugs (YPWUD) may decide to access recovery programs, which in Metro Vancouver range from recovery houses, to medication-assisted treatments (e.g., buprenorphine-naloxone), to Narcotics Anonymous programs. Caregivers (e.g., biological, adoptive, and chosen family members, romantic partners, Elders) often play a central role in helping young people to navigate the recovery process, which frequently includes periods of reductions in substance use, substance use cessation, and renewed use.

Growing recognition of substance use disorders as ""chronic and relapsing"" can be helpful and de-stigmatizing for some YPWUD, because it can shift blame away from the individual when relapse occurs. However, research has demonstrated how this view can also lead to a sense that desired futures ""free"" from substance use are permanently closed off. Both abstinence- and chronicity-oriented approaches to recovery may be harmful for YPWUD. However, we do not yet know what alternative recovery supports might look like.

The proposed qualitative research study will employ longitudinal interviews and ethnographic fieldwork with young people (ages 14 to 24), caregivers, and providers, and community-based participatory research methods. We will work collaboratively with study participants to begin re-imagining recovery and youth-focused recovery supports, developing recommendations for best practices. A longitudinal approach to interviewing and fieldwork will permit us to examine evolving recovery ""trajectories,"" as well as the changing recovery landscape in Metro Vancouver. Working in partnership with our team's Youth Health Advisory Council (YHAC; a group of 8 youth researchers), we will generate and share study findings via creative approaches (podcast and video episodes) that center the voices and imaginations of study participants."
Identifying and Measuring Correlates and Determinants of Physical Activity in Individuals with Schizophrenia,"['Faulkner, Guy']","['Arbour-Nicitopoulos, Kelly P', 'Cairney, John', 'Cohn, Tony A', 'Remington, Gary', 'Stone, Michelle R']","['Accelerometry', 'Correlates', 'Determinants', 'Epidemiology', 'Intervention', 'Obesity', 'Physical Activity', 'Schizophrenia']",100000.0,258198,"The incidence of obesity and diabetes among individuals with schizophrenia is much higher than the general population. We
now need research into the development of interventions for preventing and treating obesity that are tailored to this
population. Most individuals with schizophrenia are inactive and this is one factor explaining high rates of obesity. Irrespective of weight outcomes, physical activity is independently associated with better physical and mental health. The focus of the proposed research programme is to identify the factors that influence physical activity. This information is important in developing effective interventions designed to increase physical activity which in turn can be integrated into broader weight management interventions. We will examine how objectively measured physical activity is related to factors such as confidence, and social support in this population. This will identify those factors that
appear most important as potential targets to change during an intervention. Overall, this timely and innovative research programme will provide insight into the relationship between physical activity and health in this underserved population, and provide the basis for the development of theoretically informed interventions to increase physical activity."
The effects of ethnicity on incidence of prediabetes among immigrants living in low and high walkability in Southern Ontario,"['Fazli, Ghazal S']",['N/A'],"['Epidemiology', 'Population Health', 'Prediabetes/Diabetes']",1500.0,382962,"In this study, we investigated whether varying levels of neighbourhood influence the incidence of prediabetes among immigrant populations of ethnicities Population-based databases were used to identify individuals aged 20+ with normal glucose tests on Jan 1, 2002 and followed to Dec 31, 2013, for the development of prediabetes. We used a validated algorithm to categorize people into distinct ethnic groups based on mother tongue and country of birth. Neighbourhood walkability scores were assigned to individuals using their postal code of residence at baseline. Walkability quintiles were divided into two categories: high based on the top quintile (Q5) and low based on the bottom 4 quintiles (Q1-Q4). Cox proportional hazards regression models were used to examine incidence of prediabetes across different ethnic groups, stratifying by high and low walkability, accounting for sociodemographic, environment, and immigrant predictors. Our cohort included 274,013 immigrants (mean age 40 years) from Sub-Saharan Africa/Caribbean, South Asia, Latin America, and Western Europe. Overall, the incidence of prediabetes remained elevated among all non-Europeans groups. However, these effects were more marked in neighbourhoods that were less walkable and reduced in more walkable neighbourhoods. For example, Sub-Saharan African/Caribbeans living in low walkability areas had a twofold higher incidence of prediabetes but only 1.2 times higher in high walkability areas. Additionally, Latin Americans living in low walkability areas had a 1.5-fold higher incidence, compared with Western Europeans (referent population), but this association was not significant in high walkability areas. These patterns persisted for adults aged 20-64, but not for those aged 65+. Neighbourhood walkability may amplify the risk of prediabetes development among immigrant populations of different ethnicities, which is an important finding for guiding future policy and research directions for diabetes prevention."
Health outcomes in children of mothers who received influenza vaccination during pregnancy,"['Fell, Deshayne B']","['Ortiz, Justin', 'Benchimol, Eric I', 'Chakraborty, Pranesh K', 'Dodds, Linda', 'Hawken, Steven', 'Kwong, Jeffrey C', 'Macdonald, Nora (Noni) E', 'Sprague, Ann', 'Top, Karina A', 'Walker, Mark C', 'Wen, Shi Wu', 'Wilson, Kumanan']","['Immunization', 'Influenza', 'Maternal And Child Health', 'Population Health']",75000.0,363386,"Influenza -- also known as the flu -- is an infectious illness caused by a virus that affects the nose, throat and lungs. Most people who get the flu become mildly ill and recover quickly; but others, for example people with asthma or heart disease, may develop a more serious illness. Pregnant women are also more susceptible to serious illness and complications related to the flu, and for this reason, they are advised to get the influenza vaccination (a flu shot) each year. Despite this advice, Canadian research indicates that less than half of pregnant women actually received a flu shot in recent flu seasons. 

One reason that pregnant women might decide not to get a flu shot is due to concern about safety for their children. Many research studies done over the past several years to examine newborns whose mothers received a flu shot during pregnancy have found not only that it is safe, but also that it helps to prevent the flu in young infants who are born during the flu season. However, there is limited information on possible health benefits or concerns during the early childhood years. Our study will examine important health outcomes among children up to six years of age in order to provide a more comprehensive understanding of the long-term safety of influenza vaccination during pregnancy. Our findings will provide valuable information to pregnant women and their families, as well as to health care providers working to ensure that mothers and their children are in the best possible health."
Impact of maternal pertussis immunization on pregnancy outcome and child health,"['Fell, Deshayne B', 'Bolotin, Shelly', 'Crowcroft, Natasha S']","['Cook, Jocelynn L', 'Dubey, Vinita', 'Biringer, Anne', 'Halperin, Scott A', 'Hawken, Steven', 'Jamieson, Frances B', 'Kwong, Jeffrey C', 'Sadarangani, Manish', 'Walker, Mark C', 'Wilson, Kumanan']","['Data Linkage', 'Immunization', 'Maternal And Child Health', 'Perinatal Epidemiology', 'Pertussis', 'Population Health']",9064.0,386173,"Pertussis (also known as whooping cough) is a highly contagious infectious illness that mainly affects the lungs. The highest risk of severe pertussis illness occurs in babies under the age of two months, and can lead to breathing difficulties, hospitalization, and even death. In order to prevent these early cases, women are sometimes vaccinated against pertussis during their
pregnancy, which provides protection to the babies before they are fully vaccinated themselves in the early months of life. However, even in countries where pertussis vaccination is recommended and provided for free, not all pregnant women become vaccinated possibly due to ongoing concern about the safety of vaccination during pregnancy for their children. As there is limited information on possible benefits or concerns of pertussis vaccination during pregnancy on longer-term health, our study will examine important health
outcomes among children up to six years of age. Our findings will provide valuable information to pregnant women and their families, as well as to health care providers working to ensure that mothers and their children are in the best possible health."
Indigenous Approaches to Wellness & Psychotherapy as a Response to the COVID-19 Mental Health Crisis in Indigenous Communities,"['Fellner, Karlee', 'Strawberry, Theresa']","['Chabot, Christina', 'Chouinard, Debra', 'Younger, Kim', 'Auger, Darlene', 'Derbyshire, Patricia M', 'Wada, Kaori']","['Community Health', 'Community-Driven Research', 'Covid-19 Impacts On Mental Health', 'Cultural Health Programs', 'Culturally Appropriate Health Services', 'Indigenous Approaches To Wellness', 'Indigenous Health Care Services', 'Indigenous Mental Health', 'Indigenous Psychotherapy', 'Indigenous Research Methods']",250000.0,462709,"The COVID-19 pandemic has seen a dramatic increase in rates of mental health issues, overdose, suicide, and violence in Indigenous communities in Canada. Existing mental health services are inadequate in addressing this mental health crisis, particularly given the general ineffectiveness of mainstream approaches to mental health in Indigenous communities. Numerous studies and reports are calling for community-driven approaches to wellness and psychotherapy that support Indigenous communities in culturally relevant ways, yet many communities do not have the resources to support such approaches. In response to this literature and the immediate needs of communities in central Alberta, community stakeholders from the Rocky Mountain House region of Alberta are requesting support bringing in Indigenous psychotherapy alongside traditional wellness practices. The current study will explore community members' experiences of Indigenous Focusing-Oriented Therapy as they complete the program, and will further explore the development, implementation, and impact of community-driven cultural wellness programs in addressing the COVID-19 mental health crisis in the Rocky Mountain House region. Research conversations and focus groups will explore the impact of IFOT and cultural wellness programs on the COVID-19 mental health crisis in these communities. Findings will inform development of community-based wellness responses to the COVID-19 mental health crisis that incorporate both traditional approaches to wellness and Indigenous psychotherapy. Themes will be used to develop a framework that other Indigenous communities may draw on in creating effective community-based health initiatives. This research directly supports community-based capacity to respond to mental health crises, and will provide a foundation for further research to investigate the effectiveness of IFOT and cultural programs in addressing the mental health needs of Indigenous communities."
Piliriqatigiinniq: 'Working in a collaborative way for the common good' Research Methodology,"['Feltaous, Elisabeth']",['N/A'],['Ics Travel Awards'],1250.0,364688,"My doctoral research examines how Inuit youth, in everyday practices, negotiate their classification into two categories: the ""authentic"" Inuit youth promoted by the Nunavut government, and the addicted, sick Inuit adolescent, invoked by public health practitioners. I use tobacco smoking as a lens to ask the following research question: how do Inuit youth appropriate or challenge the idea of authenticity in light of the Nunavut Government's assertion that ""Tobacco Was Never Part of Inuit Culture"" (Government of Nunavut, 2015)? Beginning with a close consideration of research ethics and my positionality in the field as a settler researcher, this paper critically engages with current settler research field methodologies. Instead, I examine Inuit research methods published by Healey and Tagak (2014), and discuss their practical application. I will present this research methodology in order to solicit feedback for the project."
