Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
The impact of coach-guided risk communication on the risk of major depression: A randomized controlled trial,"['Wang, JianLi']","['Feng, Cindy Xin', 'Hajizadeh, Mohammad', 'Lesage, Alain D']","['Depression', 'Early Prevention', 'Longitudinal Study', 'Risk Communication', 'Self-Help']",856801.0,488636,"Depression is a highly prevalent and disabling mental health problem. One way of preventing depression is to stop it before it happens through effective self-management. Working with potential users, we developed a coach-guided, personalized depression risk communication tool (PDRC) for sharing information about individualized depression risk, risk profile (risk factors present), potential risk reduction and evidence-based self-help strategies. We anticipate that the PDRC will greatly motivate users to actively engage in self-help and help-seeking, leading to a reduced risk of depression. The proposed study will recruit 500 male and 500 female adults who are at high risk of having depression across Canada, and randomly allocate them into the intervention and control groups. They will be followed for 12 months. The data of the trial will allow us to answer the questions: (1) Can the coach-guided PDRC reduce the risk of depression? (2) Does the intervention motivate people to actively engage in evidence-based self-help and help-seeking behaviors? (3) For whom the intervention works best? and (4) what are the costs and potential savings associated with the intervention? If successful, this project will offer a novel and effective tool for early prevention of major depression in the Canadian general population, help us understand how it works and the cost-effectiveness of implementing such a tool in the community from the economic perspective."
Planning and co-designing a school-based longitudinal study on student mental health in China,"['Wang, JianLi', 'LIU, YAN']","['Georgiades, Katholiki K', 'Lesage, Alain D']","['Co-Design', 'Mental Health Problems', 'Planning Activities', 'School-Based Study', 'Students']",20000.0,499811,"Globally, epidemiological studies have unveiled a broad spectrum, with the prevalence of mental disorders in children and adolescents ranging from 3.5% to 38.3%. In the context of China, cross-sectional surveys and media reports have pointed to an upward trend in the prevalence of mental health problems and suicide behaviors among students and young adults. Despite these alarming observations, there are no longitudinal studies in China that explore the incidence of mental health problems, suicide behaviors, associated health determinants, mental health services utilization, and notably, the equity in student mental health and service access. 

Recognizing this knowledge gap as a barrier to effective intervention strategies, appropriate mental health services, and policies, we propose to use this Planning Grant to foster collaboration between Canadian and Chinese researchers and key stakeholders in China, including local health and education authorities, schools, students with lived experiences, and parents. Through a collective and participatory approach, we plan to co-design a school-based longitudinal study on student mental health. This planning phase is pivotal in laying the foundation for a robust study. The grant will facilitate Canadian researchers' travel to China for a three-day planning event. 

During this immersive experience, our objectives are to understand stakeholder perspectives and their information needs, to strategize recruitment and data collection, to define study components and to identify suitable measurement tools. This participatory planning event is poised to foster strong partnerships between researchers and stakeholders. By working collaboratively, we aim to design a high-quality longitudinal study, producing meaningful impacts on mental health service delivery and policy development in China."
"Spatial and Language Discordance in Accessing Physicians among Older Immigrants in Toronto: Identifying Barriers, Facilitators and Interventions","['Wang, Lu', 'Guruge, Sepali']",['N/A'],"['Access To Healthcare Services', 'Location And Language Discordance', 'Older Immigrants', 'Physician Location']",19921.0,353133,"Physicians play a pivotal role in delivering primary and specialized healthcare to the aging immigrant population in Canada. While much research has examined the linguistic barriers immigrants encounter when accessing healthcare in general, less attention has focused on older immigrants' access to physicians, which are culturally and linguistically diverse and geographically clustered. The unequal spatial distribution of physicians across different urban and suburban neighbourhoods, as well as the rapidly evolving residential patterns of immigrant seniors create an alarming location and language discordance, or mismatch, between physician location and socioeconomically disadvantaged and linguistically-challenged older immigrants. The low-density and car-centric geography in the suburbs exacerbates this level of discordance. This discordance may lead to adverse outcomes for both the individuals and the healthcare system, as the cost of care may be much higher if a senior citizen's emerging health needs are not addressed in an efficient and timely manner. This project aims to bring together community members, community organizations and healthcare practitioners to generate knowledge of the barriers to and facilitators of older immigrants' use of culturally and linguistically accessible physician services. Locally relevant health programs and interventions will be explored to close the language and spatial gap in order to improve seniors' access to healthcare and their overall physical and mental well-being. This project will advance research on healthcare access for older immigrants and lay the groundwork for future inter-sectoral collaboration research. The project outcomes will provide practical implications for practitioners to deliver culturally-accessible health care and for community brokers to develop and implement programs to facilitate healthcare access to older immigrants, which are key to ensuring the healthy aging of immigrants in Canada."
Spatial and social patterning of COVID-19 prevention and transmission in Canada: Investigating the impacts of risk perception and preventive behaviour on individual activity space,"['Wang, Lu', 'Chen, Dongmei', 'Yang, Lixia']",['N/A'],"['Social, Cultural, Environmental And Population Health']",189050.0,422607,"Emerging and re-emerging global infectious diseases are presenting unprecedented public health challenges, resulting in negative, long-lasting health, sociocultural and economic consequences for individuals and communities around the world. As a global city, Toronto is home to one of the most highly-travelled populations in the world. It has been a significant receiving geography of a number of global infectious diseases. The project aims to understand the relationships among health risk perception, community prevention behaviour and individual activity space during the on-going global COVID-19 outbreak. Disease transmission in an urban centre is directly influenced by individual activity space and the effectiveness of preventive measures taken in a community, which is largely shaped by perception of the disease and its risk. The project will (1) explore the perception of COVID-19 and its risks among groups with different immigration status, socio-economic-demographic characteristics within Toronto's Chinese community; (2) examine how risk perception shapes prevention behaviour and individual activity space; and (3) assess how activity space is influenced by risk perception, prevention practices, and other factors through spatial-quantitative, mapping and qualitative analysis. Data will be collected from a community survey on risk perception, prevention behaviour and daily mobility, and focus groups on coping strategies. The project will contribute to the global response to the COVID-19 outbreak by providing evidence-based findings on community prevention behaviour in a large urban hub. It will reveal local perspectives, citizen approaches and community practices as outbreak response effort, and enhance our understanding of the cultural dimensions of the epidemic. It will yield implications for public health response in setting policies under time constraints and uncertainty, allocating resources, identifying high-risk groups and setting vaccine priority."
"Mobilizing the Chinese Immigrant Community and Battling the Potential COVID-19 outbreak in the Greater Toronto Area: Gathering essential information, creating a mutual support quarantine network and assessing psychological impacts","['Wang, Peizhong P', 'Yang, Lixia']","['Ye, Jun', 'Wei, Xiaolin', 'Zhang, Weiguo']","['Social, Cultural, Environmental And Population Health']",,422630,"The COVID-19 outbreak is raging in China and spreading across the globe. The situation is getting worse and may last longer than anyone can expect.  Despite of only eight confirmed cases, Canada is now shrouded in fear and worry in face of uncertainty.  

The Greater Toronto Area (GTA) has one of the largest Chinese communities in the world and thus bears the brunt of the fear, anxiety, and panic. This, coupled with English language obstacles, has enabled rumors and misinformation to explode on social media.  It has been suggested that the Toronto Chinese community is the most vulnerable, yet least prepared population for the potential COVID-19 outbreak. There is an urgent need to prepare and mobilize the GTA Chinese community to fight against the possible outbreak. 

In this context, the overarching goal of the proposed work is to assess the knowledge, develop effective epidemic control practice, and identify the psychological impacts of the disease. This will be achieved through coordinated efforts across communities, professionals, and local residents, to address three specific and inter-related objectives: 1) assessing GTA Chinese immigrants' knowledge, attitudes/beliefs, and protection practices toward COVID-19; 2) developing, evaluating, and optimizing a mutual-support quarantine network to contain COVID-19 from further spreading; and 3) assessing the psychological impacts and the associated predictors of the potential COVID-19 outbreak. 

The proposed project is culturally relevant, practical, and community-based. The research team is comprised of multidisciplinary researchers from the related fields of public health (epidemiology), psychology, sociology, and health policy. As part of the ongoing effort, the team has been closely working with the GTA Chinese community in various ways. This project will benefit not only the target population but also other communities in Canada."
Fostering international partnerships to promote out-of-home participation through technological inclusion with persons living with dementia,"['Wang, Rosalie H', 'Chaudhury, Habib']","['Bayat, Sayeh', 'Boger, Jennifer', 'Brittain, Katie', 'Brorsson, Anna B', 'Hwang, Amy S', 'Malinowsky, Camilla', 'Vines, John']","['Community Participation', 'Dementia', 'Digital Exclusion', 'Inclusive Technology', 'Social Isolation']",25000.0,480765,"The vast majority of Canadians wish to ""age-in-place"" in their homes and communities, which is also most cost-effective for our public systems. As people age, however, they are more likely to develop dementia, a degenerative condition that often leads people having difficulties with everyday activities and needing to move into long-term care homes. To help persons with dementia stay in their communities for longer, public systems around the world are prioritizing ways of making communities more ""dementia-friendly"". This includes redesigning public spaces, infrastructure (e.g., pedestrian walkways, land use, transportation systems), and services to better accommodate older adults with physical and cognitive limitations. One problem that requires more attention, however, is how to ensure that rapid technological development is not posing an additional barrier to persons accessing public spaces and services (e.g., electronic payment machines, or information only available using a mobile phone). Fortunately, a few different groups around the world (e.g., Canada, Sweden, UK), with different expertise (e.g., urban planning, occupational therapy, computer science), have been tackling this issue and increasingly partnering with persons with dementia, technology designers, community organizations, and government policymakers. This project aims to bring together these different groups and share knowledge, methods, and ways of partnering with persons with dementia and other key stakeholders. We hope to build an international network and share knowledge and tools that will improve the development of more dementia-friendly services, technologies, and environments in Canada and around the world."
Effects of Arsenic on DNA Damage and Repair,"['Wang, Zhixin']",['N/A'],"['Arsenic', 'Cancer', 'Carcinogenesis', 'Dna Damage', 'Dna Repair', 'Environmental Influence On Health']",90000.0,227327,"Arsenic is naturally present in the environment. Long known as an acute poison, arsenic has come to be recognized in recent years as one of the most important environmental agents in causing cancers. The primary sites of human cancer associated with arsenic exposure are skin, bladder and lung, but the list may also include kidney and liver. Arsenic in drinking water, for example, currently affects more than 100 million people around the world. However, how arsenic causes various cancers is not understood. The primary objective of this study is to gain a mechanistic understanding of how arsenic causes cancer. Specifically, this study will investigate how arsenic interacts with another cancer-causing chemical and contributes to cancers. 

The rationale of this study is that arsenic itself may not react with DNA but it may interfere with cellular repair of DNA damage caused by other agents. Supporting evidence can be found from synergistic interactions between arsenic exposure and cigarette smoking in the induction of lung cancer. One of cancer-causing compounds in cigarette smoking is benzo[a]pyrene (BaP), which is the model we chose. The study consists of three main parts. The first examines whether arsenic affects the formation of DNA damage caused by BaP. The second investigates whether arsenic interferes with the repair of DNA damage that is caused by BaP. The third examines what specific process of the cellular repair is altered by arsenic. An important feature of this study is the use of newly developed ultrasensitive assays for DNA damage and arsenic. It enables the study to be conducted at very low levels of arsenic and BaP relevant to day to day exposure. 

The study will provide mechanistic insight for improved understanding of arsenic carcinogenic effects. By understanding causal effect of arsenic, regulatory agencies would be able to develop scientifically sound guidelines and measures to prevent and reduce cancers, particularly induced by arsenic."
The Relationship Between PTSD and Comorbid Post-trauma Mental Health Conditions Among Canadians,"['Wanklyn, Sonya G']",['N/A'],"['Comorbidity', 'Cross-Lagged Panel Design', 'Depression', 'Longitudinal Design', 'Posttraumatic Stress Disorder', 'Resilience Factors', 'Risk Factors', 'Structural Equation Modeling', 'Substance Use', 'Trauma']",105000.0,257565,"Over 75% of Canadians experience a traumatic event during their lives, and 9% of these individuals develop posttraumatic stress disorder (PTSD). PTSD is a chronic and debilitating mental health condition associated with substantial personal and societal costs, including overuse of healthcare resources and reduced workplace productivity. The estimated annual cost of PTSD is $40 billion. Many people with PTSD also develop major depressive disorder and substance use disorders, which are associated with additional economic costs. Yet, PTSD is generally investigated without considering these commonly co-occurring disorders. As a result, it is unclear if PTSD leads to depression and substance use. In addition, few attempts have been made to identify the factors that predict PTSD, depression, and substance use. This study will extend the literature by examining the relationships among PTSD, substance use, and depression symptoms over a one-year period in individuals who have experiencing a traumatic event. This study will also examine the risk and resilience factors that predict PTSD symptoms, and PTSD symptoms with co-occurring substance use or depression symptoms. Several of theses factors include sex, social support, and life stressors. A better understanding of the relationships between PTSD, substance use, and depression is necessary to identify Canadians at the greatest risk to develop these conditions after experiencing a trauma, and to improve treatments for individuals living with these conditions. The results of this study will guide treatment and prevention efforts, ultimately improving the health of Canadians."
Addressing the Burden of Cardiometabolic Disease in Aboriginal Peoples Through Culturally Appropriate Interaction Design,"['Warburton, Darren E', 'Aitken, Jonathan']","['Bredin, Shannon S']","['Aboriginal Health', 'Apps', 'Culturally Appropriate', 'Exercise', 'Interaction Design', 'Physical Activity', 'Smart Phone']",25000.0,289538,"Modern technology and Western activities that promote inactivity are thought to place Aboriginal peoples at an increased risk for cardiometabolic disease. There is a clear need for best practice guidelines for the prevention and treatment of cardiometabolic disease. However, most guidelines have been developed without considering the unique needs of Aboriginal peoples. Moreover, there is an acknowledged translation gap between the research evidence and the application of this knowledge in the real-world setting (particularly within Aboriginal communities). In our collaborations with Aboriginal peoples, we are aware of the lack of culturally appropriate resources for Aboriginal youth and adults. Aboriginal community leaders often complain of inadequate continuing education and/or culturally appropriate resources to deal with the primary and secondary prevention of chronic disease (and obesity). We have recently created a series of recommendations for the primary and secondary prevention of cardiometabolic disease. We have recently sought to improve the translation of this information by creating novel interaction designs (i.e., the specific shaping of digital media for people's usage) through innovative web- and phone-based applications. However, we recognize that our messaging may be of limited value to Aboriginal peoples without a clear understanding of the needs of Aboriginal communities. Addressing this knowledge translation gap is essential for effectively meeting the needs of Aboriginal peoples. Accordingly, this planning meeting will bring together world-leading experts in the primary and secondary prevention of cardiometabolic disease, application designers, and Aboriginal leaders. It is our intention to use this planning grant as the catalyst for the development of new resources and collaborative grants that facilitate the translation of knowledge related to the primary and secondary prevention of cardiometabolic disease in Aboriginal peoples."
"Lytton First Nation: Enhancing health and wellness through a community-based, health research network.","['Warburton, Darren E', 'Hare, Jan']","['Miles, Rosalin', 'Bredin, Shannon S', 'Mihalynuk, Tanis V', 'Norman, Moss E', 'Oh, Paul', 'Rhodes, Ryan E']","['Health', 'Indigenous', 'Indigenous Led', 'Network', 'Participatory', 'Strength-Based', 'Wellness']",75000.0,385961,"Our primary objective is to engage and support a rural First Nation community, the Lytton First Nation, to come together (with partner non-profit organizations and researchers) to create a novel Indigenous community-based health and wellness research network. Through this initiative, we will take a strength-based approach focusing on the inherent strengths and aspirations of the community respecting its social structures, culture, and traditions. Our team includes Indigenous and non-Indigenous scholars, Indigenous community leaders and Elders, and non-profit organizations dedicated to the health and wellness of Indigenous peoples. We will work together to explore the opportunities to enhance the capacity for carrying out Indigenous led, community-based health and wellness research and related knowledge mobilization activities. Through this development grant, we will carry out a series of events including environmental scans of the literature, meeting with local Indigenous community leaders and regional authorities to assess the priority areas of interest and capacity within the community, building awareness and increase the capacity for advancing Indigenous health and wellness research platforms within Lytton First Nation, and carrying out a series of community-based, Indigenous led, knowledge translation activities. It is envisioned that this development grant will allow for a greater understanding of the needs of the community and lead to a larger scale community-based health research network that builds upon the infrastructure, strengths, and aspirations of Lytton First Nation."
Optimizing the Transfer and Uptake of Evidence-based and Culturally Appropriate Healthy Lifestyle Information in Aboriginal Communities,"['Warburton, Darren E', 'Aitken, Jonathan', 'Bredin, Shannon S', 'Foulds, Heather', 'Oh, Paul', 'Tobe, Sheldon W']",['N/A'],"['Aboriginal Health', 'Culturally Appropriate', 'Healthy Lifestyle Behaviour', 'Knowledge Translation']",11500.0,325263,"Aboriginal peoples exhibit clear health disparities with alarming rates of cardiometabolic disease and related complications. We have worked extensively in Aboriginal communities designing culturally appropriate preventive strategies. Several barriers to the translation and uptake of health knowledge have been identified, emphasizing the need to consider health from culturally appropriate and holistic manner. We have established how essential Aboriginal community leaders are in the delivery and uptake of health information. As such, our interventions have been designed such that Aboriginal community leaders are the key knowledge translation brokers. These interventions are highly effective leading to marked health benefits in the communities that we reach. However, we acknowledge that the long-term sustainability of these interventions is challenging, particularly in remote and rural regions. Also, our Aboriginal community leaders have acknowledged the need for advanced and on-going training to ensure a self-sustaining model wherein Aboriginal community leaders are the key advocates for health change. Accordingly, this proposal seeks to gather information from Aboriginal communities and their leaders regarding the needs of their communities, the barriers to healthy living, and the values, knowledge, and cultures that must be respected to create a self-sustaining model for healthy lifestyle behaviour change. In addition, we will seek the advice of world-leading experts in the primary and secondary prevention of cardiometabolic disease in Aboriginal communities. It is our intention to use this planning grant as the catalyst for the creation of a new training program designed to empower Aboriginal community leaders in the effective translation and uptake of healthy lifestyle behavior information within their community. It is anticipated that this work will facilitate a self-sustaining model for addressing the risk for cardiometabolic disease in Aboriginal peoples."
Creating a Healthier Community through Indigenous Approaches to Health and Wellness,"['Warburton, Darren E', 'Miles, Rosalin', 'Hare, Jan']","['Bredin, Shannon S', 'Norman, Moss E', 'Oh, Paul', 'Rhodes, Ryan E']","['Community', 'Health', 'Healthy Cities', 'Indigenous', 'Well-Being', 'Wellness', 'Youth']",10000.0,378422,"Health and wellness promotion within Indigenous peoples is an important line of research directly meeting the research priorities and mandate of the CIHR Institute of Population and Public Health. New and culturally relevant methods of improving the health and wellbeing of Indigenous communities need to be addressed that leave sustainable effects upon the community. Our proposed planning grant will engage key stakeholders at all levels including Indigenous scholars, Elders, and community leaders, and organizations (non-profit, provincial, and federal) and decision makers dedicated to improving the health and wellbeing of Indigenous communities. We envision the creation of various new inter- and multi-disciplinary collaborations amongst our research team and key knowledge users ultimately improving the health and wellness of Lytton First Nation. We will capitalize on the best aspects of existing models in health and wellness promotion incorporating Indigenous knowledges and traditions to allow for the development of a viable program that improves the health and wellness of Lytton First Nation."
Engaging Indigenous Ways of Knowing to Enhance Health and Wellness,"['Warburton, Darren E', 'Hare, Jan']","['Bredin, Shannon S', 'Foulds, Heather', 'Norman, Moss E', 'Oh, Paul', 'Rhodes, Ryan E']","['Community-Based', 'Cultural Competency', 'Cultural Safety', 'Culturally Appropriate', 'Empowerment', 'Healthy Lifestyle Behaviour', 'Indigenous Health', 'Indigenous Led', 'Knowledge Translation', 'Self-Determination']",707625.0,388001,"Health and wellness promotion within Indigenous men and women is an important line of discovery. New and culturally relevant and safe methods of improving the health and well-being of Indigenous communities need to be addressed that leave sustainable effects within the community. Leading Indigenous health agencies have outlined the need to build our understanding of traditional Indigenous practices to address the knowledge translation gap between Western and traditional practices. Our current proposal is designed specifically to address this need by increasing the understanding and acceptance of traditional wellness by Western healthcare professionals allowing for a truly collaborative approach to health and wellbeing within Indigenous communities. Our initiative is also intended to enhance the empowerment and self-determination of Indigenous peoples providing greater ownership over health and wellness within their community demonstrating the value of combining both traditional and Western health practices. Moreover, we seek to enhance the cultural competency and cultural safety of our approach to optimize the experience of our participants. We will also explore sex- and gender-based differences in the understanding and acceptance of traditional Indigenous health and wellness practices, the sociocultural and physiological determinants of health and wellness, the dissemination and uptake of knowledge, and the participation in a community-based health and wellness approach. This research will provide important new information regarding the understanding of Indigenous knowledge, traditions, and culture, and the creation of effective, Indigenous-led, community-based wellness initiatives."
A Culturally Respectful Approach to Identifying the Roles Sex and Gender Play in the Health and Wellness of Nlaka'pamux First Nations Communities,"['Warburton, Darren E', 'Miles, Rosalin', 'Bredin, Shannon S', 'Hare, Jan']","['Horn-Miller, Waneek K', 'Little Mustache, Rodney K', 'Webster, Janet', 'Foulds, Heather', 'Norman, Moss E', 'Oh, Paul', 'Rhodes, Ryan E']","['Co-Creation', 'Gender', 'Health', 'Indigenous', 'Knowledge Translation', 'Sex', 'Two-Spirit', 'Wellness']",75000.0,412976,"The objective of this development grant is to partner with Lytton First Nation and 11 surrounding Nlaka'pamux communities to co-create knowledge translation resources and approaches designed to improve health and wellness among Indigenous girls, boys, women, men, Two-Spirit, and LGBTQ people. In our previous discussions with leaders from Lytton First Nation, there was a strong desire to include more men, boys, and Two-Spirited people and persons who identify as LGBTQ in healthy lifestyle initiatives. To achieve this goal, we will hold eight knowledge sharing circles with community members (including Elders and Sex and Gender leaders) regarding the aspirations for health and wellness with a particular focus on the roles sex and gender play in shaping wholistic health and wellness. This community-based and Indigenous-led project will build upon partnerships that we have created in our past work with Lytton First Nation. We will build upon our community-based health and wellness toolkit, and our healthy lifestyle intervention model ""With Every Step, We Grow Stronger"" that we co-created with Lytton First Nation. Through our proposed work, we will create a new health and wellness toolkit that will provide insight into the roles sex and gender play in shaping healthy lifestyle behaviours at the level of the community. This first-of-its-kind toolkit will be shared through our existing Indigenous knowledge translation portals and accessed worldwide. We will also build new community relationships by working with Stein Valley Nlaka'pamux School to host a community-based conference in Lytton First Nation. We believe that connecting youth, Elders, Sex and Gender champions, and community members in the Stein Valley Nlaka'pamux School will bring the community together to share knowledge and remove barriers related to health, wellness, gender inequality, and racial discrimination that have resulted from colonization and its institutions."
Wholistic Indigenous Health and Wellness through Empowerment and Self-determination,"['Warburton, Darren E', 'Miles, Rosalin', 'Bredin, Shannon S', 'Hare, Jan']","['Horn-Miller, Waneek K', 'Little Mustache, Rodney K', 'Webster, Janet', 'Foulds, Heather', 'Norman, Moss E', 'Oh, Paul', 'Rhodes, Ryan E']","['Community', 'Engagement', 'Health', 'Indigenous', 'Knowledge Translation', 'Reconciliation', 'Two-Spirited', 'Wellness', 'Wholistic', 'Youth']",24896.0,412166,"Our primary objective is to assemble a distinguished group of Indigenous Elders and community leaders, Indigenous and non-Indigenous scholars, and non-profit and governmental organizations dedicated to the health and wellbeing of Indigenous peoples. It is our intention to use this planning grant as the catalyst for the effective knowledge translation (KT) of Indigenous ways of understanding and being to further highlight the aspirations of Indigenous peoples related to wholistic health and wellness.

We will build upon previous CIHR-funded projects that allowed our team to critically evaluate the literature regarding traditional Indigenous health and wellness knowledges, practices, and traditions, and to determine (via decolonizing and co-creation methods) the current health and wellness priorities of Indigenous peoples, and the aspirations of Indigenous peoples for KT tools related to wholistic health and wellness. This included a series of knowledge generation events including environmental scans and extensive sharing circles held in urban and rural Indigenous communities.

Our project is designed specifically to support the meaningfully engagement of diverse Indigenous leaders and communities in the global promotion of wholistic Indigenous health and wellness practices and traditional medicines. Ultimately, our goal is to enhance the empowerment and self-determination of Indigenous peoples providing greater ownership over health and wellness within their own communities. Through this work, we aim to increase the global understanding of traditional Indigenous health and wellness practices and the aspirations of Indigenous peoples related to wholistic, community-based, Indigenous led, health and wellness approaches. We will accomplish these goals through an Indigenous led planning event, the hosting of an international symposium, and the creation of new KT resources dedicated to Indigenous health and wellbeing."
Culturally and Traditionally Appropriate Disease Prevention and Risk Factor Modification in First Nations Communities,"['Warburton, Darren E', 'Miles, Rosalin', 'Bredin, Shannon S', 'Hare, Jan']","['Horn-Miller, Waneek K', 'Little Mustache, Rodney K', 'Webster, Janet', 'Norman, Moss E', 'Oh, Paul', 'Rhodes, Ryan E']","['Community-Based', 'Healing', 'Health', 'Indigenous', 'Indigenous Led', 'Isolated Communities', 'Traditional Medicine', 'Wellness', 'Wholistic']",100000.0,418512,"Indigenous peoples exhibit clear health and wellness disparities that must be addressed. We have worked extensively in Indigenous communities designing culturally appropriate health and wellness interventions (CIHR-funded). This includes the development of a novel experiential and community-based learning program for healthy lifestyle behaviours within Indigenous communities. Through this work, we have established several gaps in our understanding of the best means to address the aspirations of Indigenous communities (particularly remote and isolated communities) with respect to chronic disease prevention, health, and wellness. A main critical gap in our understanding relates to the integration of traditional Indigenous heath and wellness practices within modern healthcare settings. Moreover, extremely limited Indigenous led research has been conducted that meets the aspirations of remote and isolated Indigenous communities. Accordingly, through this proposed research, we will explore culturally and traditionally appropriate means for reducing the risks for chronic disease in remote and isolated First Nations communities. This will build upon our previous work that has facilitated a greater understanding and acceptance of traditional Indigenous health and wellness practices across all sexes and genders. Our research will examine how the integration of traditional and culturally appropriate Indigenous health and wellness practices can affect the health and wellness of the entire community within remote and isolated regions."
"Empowering Indigenous Youth with KIJIKATIG Carving to Strengthen Wholistic Health and Wellness (""KIJIKATIG"")","['Warburton, Darren E', 'Robinson, David J', 'Bredin, Shannon S', 'Perrotta, Andrew S']","['Miles, Rosalin', 'Oh, Paul', 'Rhodes, Ryan E']","['Carving', 'Cultural', 'Health', 'Indigenous', 'Traditional', 'Wellness', 'Youth']",99881.0,477832,"For millennia, Indigenous peoples in Canada have passed down traditions, cultural knowledge, and sacred ancestral teachings to future generations through storytelling (often through the arts, such as carving). However, the lasting and harmful effects of colonization (and its institutions and policies) have directly contributed to the loss of and passing of Indigenous traditions, cultures, ancestral teachings and knowledge, and languages to future generations. The intergenerational trauma experienced by colonization and its institutions has been clearly identified to impact contemporary Indigenous youth. Accordingly, this Indigenous led and community-driven proposal is designed to address the aspirations of Indigenous youths surrounding wholistic health and wellness through traditional land- and art-based teachings. This will include the design, implementation, and evaluation of traditional ""KIJIKATIG"" (cedar) carving program in strengthening wholistic health and wellness in First Nations youth. We also aim to co-create a series of knowledge mobilization resources that highlight best practices to address the wholistic health and wellness aspirations of Indigenous youth across Canada. Ultimately, by utilizing strengths-based approaches, we aim to establish a culturally-safe, educational learning space for Indigenous youth that is rooted in the transfer of traditional land- and art-based intergenerational teachings to further enhance cultural connections to wholistic health and wellness for Indigenous youth."
Are Booster Seat and Bicycle Helmet Legislation Keeping Manitoba's Children Safe?,"['Warda, Lynne J']","['Macpherson, Alison', 'Pankratz, Curtis J', 'Pike, Ian', 'Piotrowski, Caroline C', 'Russell, Kelly F']","['Active Transportation Safety', 'Bicycle Helmets', 'Booster Seats', 'Child/Youth', 'Disparities', 'Equity', 'Injury Prevention', 'Legislation', 'Policy', 'Road Safety']",199982.0,302635,"This year two exciting laws came into effect to help keep Manitoba children safe.  Starting August 2013, children less than nine years must use booster seats.  Motor vehicle crashes are a leading cause of death and injury for 4-8 year olds and many do not use a booster seat.  As of May 2013, cyclists less than 18 years of age must wear a bicycle helmet.  Children living in poverty are even less likely to use booster seats or bicycle helmets and have a higher risk of injury. To reduce the cost of obeying these new laws, there is no provincial sales tax on booster seats and bicycle helmets as of July 1, 2013 and a provincial low cost purchase program through schools has been introduced. Before the booster seat and bicycle helmet laws were passed, we counted the number of children using booster seats and bicycle helmets in the summers of 2010 to 2012: 15-31% used booster seats and 35% of all cyclists wore a helmet.  We will determine if Manitoba's new booster seat and bicycle helmet laws have increased use, reduced injuries, and if the laws are protecting all children and families equally. We will compare pre-legislation (2010-2012) and post-legislation (2014-2015) outcomes, including: injury, observed booster seat and bicycle helmet use, police enforcement and infractions, parent and child knowledge/attitudes/self-reported use, booster seat and bicycle helmet cost, and availability of low-cost or free booster seats and bicycle helmets to low income families, including use of loan and low cost purchase programs. By looking at more than the typical outcomes of injury and observed use, we will examine a greater impact of Manitoba's new traffic safety laws.  We will engage government officials, police, and families, to examine any unintended impacts, such as differences in use based on income.  Knowledge of inequities will help design more relevant promotion strategies to increase booster seat and bicycle helmet use and ultimately reduce injury and health care costs."
Minuinniuin: Understanding ways of achieving wellbeing among the Labrador Innu,"['Ward, Leonor']",['N/A'],"['Aboriginal Health', 'Indigenous', 'Indigenous Health', 'Innu', 'Labrador', 'Wellbeing']",2800.0,382872,"Since 2014 the Mushuau and the Sheshatshiu Innu First Nations of Labrador have been working to improve their health using models that are based on the strength of their culture.  Data shows that they the worst health outcomes of any population within the province of Newfoundland and Labrador.  This concerning data led the communities to partner with researchers to address their problem of health.  Together we formed a strong collaborative team that will build on the Innu culture and understanding of 'minuinniuin' (wellbeing) to create solutions that work for the Innu.  Our team believes that we need to centre this study in the particular Innu perspective and aim to understand Innu concepts of wellbeing, how Innu achieve minuinniuin, and what are the enablers and the obstacles to attaining wellbeing.  At the end of the study we will propose integrated model(s) of Innu wellbeing and will be able to make recommendations for practice and for policy to enhance wellbeing for Innu purposes.  Doing this will help create solutions that will improve the overall health of the Mushuau and Sheshatshiu Innu of Labrador."
Association entre l'environnement scolaire et les types d'activités physiques pratiquées par les adolescents,"['Ward, Stéphanie']",['N/A'],"[""Bourses De Voyage D'Aci""]",1500.0,303661,Bourses de voyage d'ACI
Dance as Health Promotion in the Prevention of Type 2 Diabetes,"['Warner, Mary Jane']","['Fisher-Stitt, Norma S', 'Fox, Mary', 'Gage, William H', 'Manley, Mary-Elizabeth J', 'Mitchell, Gail J', 'Pilkington, Florence B', 'Wootten, Claire']","['Children', 'Community Based Research', 'Dance', 'Diabetes Mellitus', 'First Nations', 'Health Behaviour Change', 'Integrated Knowledge Translation', 'Obesity', 'Older Adults', 'Prevention']",24667.0,257772,"Despite a great deal of knowledge and evidence about how to prevent diabetes and efforts by the health care system to curb diabetes, the incidence of type 2 diabetes continues to rise worldwide.  We know that management of body weight, diet, and exercise can help prevent disease and complications in type 2 diabetes.  However, the statistics following sustained long-term health behavior change are discouraging.  There is a clear need to investigate what works in health promotion to sustain healthy behavior change over the long term.  This project seeks to explore dance and its accompanying benefits of music and artistic expression as a treatment and prevention option for diabetes and obesity and explore the effects of dance practice as potential mechanisms for long-term health behavior change.  Building upon our current projects, affiliations and working relationships, we are keen to develop projects on several fronts:  with older adults; with children; and with several First Nations communities.  This project will help build knowledge of the role of dance interventions in impacting health outcomes."
