Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
POEM (Pediatric Oncology Exercise Manual): A KNOWLEDGE SYNTHESIS TO IMPROVE AWARENESS ABOUT PHYSICAL ACTIVITY BENEFITS DURING AND AFTER CHILDHOOD CANCER.,"['Chamorro- Vina, Carolina G']",['N/A'],['Ics Travel Award'],1000.0,311386,"""ICS Travel Awards"""
Primary Prevention of Cancers-Related to Tobacco and Alcohol Use in Gender Minority Communities Across Canada,"['Chan, Ace Y']",['N/A'],"['Alcohol', 'Cancer', 'Cancer Prevention', 'Gender Minority', 'Mixed-Methods', 'Non-Binary', 'Primary Prevention', 'Tobacco', 'Transgender']",105000.0,459069,"About 50% of cancer diagnoses are preventable by adopting healthy lifestyle behaviours such as limiting the consumption of alcohol and tobacco. World-renowned cancer research organizations have reported that there is no safe level of alcohol consumption or cigarette smoking that does not increase the risk of developing cancer. Gender minority (GM) people- people that have a gender identity that is different from their sex assigned at birth such as transgender men or transgender women- have a higher risk of developing cancer because studies outside of Canada have demonstrated that this community has higher rates of substance use. Data on Canadian GMs is limited as many surveys do not include a question that asks participants about their gender identity. In my research, I will be using two Canadian datasets that have recently collected information regarding the gender identity of their participants, and I will use this information to explore the rates of alcohol consumption, tobacco use and related-cancers in GM people. I will also use this data to determine how the rates of alcohol consumption and tobacco use has changed in GM communities since the COVID-19 pandemic.  
I will help explain the results of this data by learning from GM people themselves, through the use of focus groups. This research will uncover the rates of alcohol and tobacco use in the Canadian GM community and help researchers understand what factors contribute to the use of these two substances in this community for policy development."
Longitudinal change in intramuscular adipose tissue of the lower leg and its relation to functional mobility and strength in elderly women with and without type 2 diabetes,"['Chan, Adrian']",['N/A'],"['Frailty', 'Intramuscular Adipose Tissue', 'Magnetic Resonance Imaging (Mri)', 'Mobility', 'Strength', 'Type 2 Diabetes']",5000.0,303184,"The number of chronic conditions, such as type 2 diabetes and osteoporosis, are becoming more common as the proportion of Canadians over 65 years of age increases. These chronic diseases increase the risk of muscle weakness and poor functional mobility, resulting in a higher risk of falls and fractures. The infiltration of fat (adipose tissue) into skeletal muscle is a reason for muscle weakness and poor functional mobility. The objective of this study is to determine the relationship between changes over 2 years in the amount of fat within muscle in older adults with and without type 2 diabetes, and determine if changes in the amount of fat within the muscle is related to changes in mobility and strength. Magnetic resonance imaging (MRI) scans will be used to analyze the amount of fat within the lower leg muscles at baseline and follow-up (2 years). We hypothesize that women with diabetes will experience more fat infiltration compared to controls, and that more fat accumulation will be related to declines in strength and functional mobility."
Building Resilience in Fraser Valley First Nations Youth,"['Chan, Adrienne S', 'Mcdonald, Heather L', 'Bonshor, Leslie', 'Victor, Wenona']","['Brody, Hugh', 'Reist, Dan', 'Schaepe, Dave']","['Aboriginal Health', 'Community Based Research', 'Health Promotion', 'Place Based Healing', 'Primary Prevention', 'Youth Suicide']",49716.0,320464,"This project develops a team and an Indigenous research approach to explore youth suicide prevention in First Nations youth. In order to develop the team and our approach, we will forefront Indigenous ideas as we create our processes and train the team.  The project will develop and pilot a youth resiliency strategy with Seabird Island Band with their Youth Council. Building youth resiliency will be protective against suicide. The goal is to examine lessons learned through the project so that the resiliency strategy can be adapted for other First Nations communities. The project draws on Indigenous ways of knowing as they are lived in Seabird Island community. We will be engaging youth; elders; community agencies working with children, youth and families; health agencies; and prevention programs, to ensure that we have a full and broad perspective on suicide prevention. There will be ongoing collaboration, knowledge seeking, and knowledge exchange."
Implementing Land Based Resiliency in First Nations Youth: The 'This is Who We Are' Program,"['Chan, Adrienne S', 'Cunningham, Grace', 'Silver, Dalton', 'Tallio, Peter G', 'Bonshor, Leslie', 'Victor, Wenona']","['Charlie, Matilda A', 'Mcdonald, Heather L', 'Pettis, Margaret G', 'Brody, Hugh', 'Ferguson, Alanaise O', 'Reist, Dan', 'Schaepe, Dave']","['Aboriginal Health', 'Community Based Research', 'Health Promotion', 'Place Based Healing', 'Primary Prevention', 'Youth Suicide']",223793.0,364959,"Implementing Land Based Resiliency in First Nations Youth: The 'This is Who We Are' Program
 
This project continues the work that was completed with Seabird Island Band by spreading our suicide prevention strategy, a land-based resiliency program for youth, to four new communities. This work is grounded in an Indigenous research approach to explore how to implement and adapt a suicide prevention program, with First Nations Youth. In carrying on the work that we completed at Seabird Island, we will forefront Indigenous ideas and methods as we test and fine tune our implementation processes with four diverse communities: Mission Friendship Centre, Sumas First Nation, Scowlitz First Nation, and Nuxalk Nation (Bella Coola). A guiding group within each community will involve elders, youth, and community members to inform the research team on how to adapt our land-based resiliency program (from Component 1) to the individual aspects of the four communities. Youth will be engaged in forums, and participating in land-based (traditional land use and land stewardship) activities that explore their culture, past, present and future. Youth will be instrumental in telling their stories, identifying needs, and providing input into how the prevention program unfolds. 
The project draws on Indigenous ways of knowing as they are lived in the four communities. We will be engaging youth; elders; community agencies working with children, youth and families; health agencies to ensure that we have a full and broad perspective on about what makes implementation of our resiliency model successful. There will be ongoing collaboration, knowledge seeking, and knowledge exchange as we share these lessons about implementation between communities."
Land Based Resiliency in First Nations Youth: This is Who We Are,"['Chan, Adrienne S', 'Mcdonald, Heather L', 'Bonshor, Leslie', 'Victor, Wenona']","['Brody, Hugh', 'Reist, Dan', 'Schaepe, Dave']","['Aboriginal Health', 'Community Based Research', 'Placed Based Healing', 'Primary Prevention', 'Youth Suicide']",5000.0,348165,"Lay abstract 
Building land-based resilience in Fraser Valley First Nations Youth 
This project develops a team and an Indigenous research approach to explore youth suicide prevention in First Nations youth. In order to develop the team and our approach, we will forefront Indigenous ideas as we create our processes and train the team.  The project will build from the work completed in Component 1: a youth resiliency strategy with Seabird Island Band with their Youth Council, Elders, and a Guiding Group. Building youth resiliency will be protective against suicide. The goal is to build from the lessons learned through the project so that the resiliency strategy can be adapted for four other First Nations communities: Scowlitz, Sumas, Mission and Bella Coola. The project draws on Indigenous ways of knowing as they are lived in Seabird Island community. We will be engaging youth; elders; community agencies working with children, youth and families; health agencies; and prevention programs, to ensure that we have a full and broad perspective on suicide prevention. There will be ongoing collaboration, knowledge seeking, and knowledge exchange."
Fire Ash Characterization and Evaluation of Toxicity (FACET): Long-Term Pulmonary Effects of Ash Exposure,"['Chan, Arthur W', 'Dumanski, Mandy L', 'Brook, Jeffrey R', 'Chow, Chung-Wai', 'Styler, Sarah A']","['Hsu, Yu-Mei', 'Wentworth, Gregory', 'Cypel, Marcelo', 'Young, Edmond']","['Air Quality', 'Chemical Characterization', 'Fire Ash Exposure', 'Particulate Matter', 'Pulmonary Health', 'Pulmonary Toxicology']",484000.0,363518,"The wildfires in Fort McMurray left behind large reservoirs of ash particles in buildings and in the outdoor environment. Fire ash contains many toxic compounds and, if inhaled by residents, can cause lung diseases. In this program, known as Fire Ash Characterization and Evaluation of Toxicity (FACET), we will determine whether or not the residual ash from the fires will continue to pose health risks to residents in Fort McMurray and Fort McKay. We will work closely with local environmental agencies and local communities (Fort McKay First Nation) and collect indoor dust from resident homes and outdoor ash samples. We will measure the concentration of known toxic compounds in environmental dust that can be compared to safety guidelines. Using advanced lung models, we will also assess the overall toxicity of environmental dust in the lungs, and how the toxicity changes under environmental conditions. Through this work, we will provide the knowledge needed to understand the fate of fire ash in the environment, and the impacts of residual ash inhalation on human health."
"HYBRID MINDS:  Experiential, Ethical and Legal Exploration of Intelligent Neuroprostheses","['Chandler, Jennifer A']",['N/A'],"['Artificial Intelligence', 'Law', 'Neuroethics', 'Neuroprostheses', 'User Centered Design']",205701.0,426721,"Intelligent neuroprostheses represent the next phase in the evolution of devices integrated with the nervous system to assist, replace or alter human sensory, motor, cognitive, and affective functions. These devices include ""read out"" or output systems that detect, interpret and translate neural signals for various applications such as to allow a paralyzed person to move a robotic arm or cursor.  They also include ""write in"" or input systems that deliver signals or stimulation to the brain, to alter thinking, emotions, and the ability to move, among other things.  The technology is increasingly incorporating Artificial Intelligence (AI) to create neuroprostheses that adapt automatically without voluntary user input. The current rate of development of AI-based neurotechnology systems is outpacing ethical reflections and is challenging regulatory systems. The current technological departure lies in the complexity, unpredictability, and psychological impact of the integration of AI with human brains and minds. Such hybrid minds are characterized by mutual adaptation, in which both user and self-learning algorithm change over time to optimize system output. Such interactions become even more intricate when ""write-into"" devices generate stimuli that directly influence mental contents and cognitive processes of users. Our project attempts to lay the foundations for a unified theoretical approach to the ethical-legal assessment of intelligent neuroprostheses, informed by the experiences and perspectives of users, and in dialogue with the neuroengineering community and other key stakeholders, culminating in the central questions: Which AI-elements should future neuroprostheses incorporate, or rather leave out? What technical design choices or legal/regulatory measures are required? How can we support patients in clinical decision-making to avoid overblown hopes and to know, to borrow Thomas Nagel's famous phrase, ""what it's like to have a hybrid mind""?"
Therapeutic and Enhancement Uses of Neuroscientific Knowledge: A Question of Individual Autonomy?,"['Chandler, Jennifer A']",['N/A'],"['Autonomy', 'Brain Computer Interface', 'Capacity', 'Disability', 'Human Capacity Enhancement', 'Legal Responsibility', 'Professional Negligence', 'Therapy Enhancement Distinction']",167700.0,366460,"Neuroscientific research is providing novel and promising technologies for diagnosis, treatment and prognosis in the context of neurological and psychiatric conditions.  While this research has been aimed at addressing disorders or deficits, the same interventions (e.g. externally applied electrical or magnetic stimulation of the brain)  can often be turned toward enhancement uses in people without disorders or deficits, as they are currently conceived.  These brain-based interventions may alter our perceptions of the agency and capacity of patients, and accordingly of their responsibility.  People may be reproached for untreated problematic behaviours that could be avoided through treatment, or for the unintended behavioural consequences of therapeutic or enhancement uses of brain-interventions where they are applied.  At the same time, a complex web of potential responsibility draws together the individual who chooses (or refuses) to use these interventions, the maker, marketer and medical personnel who provide the interventions, third parties who may be benefited or harmed by the use or non-use of the interventions, and the broader society that stands to be affected in more diffuse ways.  The Canadian part of this interdisciplinary biomedical ethics project will provide a comprehensive analysis of the complexity of ethical and legal responsibility in relation to brain-based interventions intended to modify human capacities but that may also pose some risks of harm to the individual and to others.  In particular, this project will provide patients, clinicians, and health policy-makers (e.g. drug and device licensing authorities) with the careful analysis necessary to understand the potential legal ramifications of these treatment decisions.  These issues will form an important part of the context within which clinicians and patients will have to navigate as they consider whether to use the fruits of this neuroscientific research."
Disease Discourse and the Social Structural Context of Peer Outreach Programs in HIV/AIDS Prevention,"['Chang, Christine S']",['N/A'],"['Community-Based Outreach', 'Hiv/Aids', 'Participatory Action Research', 'Peer Support And Outreach']",17500.0,234705,"Studies of the efficacy of HIV/AIDS prevention programs within a community of injection drug users (IDUs) have demonstrated that community-based outreach models such as peer-run education and support programs have been effective in reducing HIV transmission as well as HIV risk behaviours.  However, the impact of these programs on existing social networks - critical in the diffusion of prevention information within drug-using communities - among drug users has been overlooked.  Also, more focus has been placed on the outcomes of these programs rather than the processes through which these programs are successful.  To address these gaps, the proposed thesis will explore how peer (current and former drug users who either access or provide outreach services) relations are forged in, and affected by peer-run outreach in the HIV risk environment.  Specific objectives include: (1) to examine the power dynamics and other relations between peers; (2) to investigate how peers' beliefs and attitudes towards HIV/AIDS and drug-use are affected by these programs; and (3) to explore the extent to which empowerment is facilitated or hindered through this particular approach to harm reduction.

Working in collaboration with Vancouver Coastal Health's Peer 2 Peer program, the proposed research will take place in the Commercial Drive and Grandview Woodlands area.  To provide an anthropological perspective on the structural and environmental context of peer-run outreach, participatory action and qualitative (one-on-one, open-ended) interviews will be conducted with peers providing services.  This project will contribute to existing research on cultural models of peer-run outreach by identifying processes by which peers utilize their social networks to distribute information, materials, support, and advice."
Developing adaptation strategies for healthy fisheries and food security for First Nations in British Columbia under climate change,"['Chan, Laurie H', 'Batal, Malek', 'Cheung, William W', 'Hatch, Marco', 'Salomon, Anne', 'Satterfield, Theresa (Terre)']","['Kenny, Tiff-Annie M', 'Yung, Kathleen']","['Adaptation Plan', 'British Columbia', 'Climate Change', 'Diet And Nutrition', 'First Nations', 'Fish Harvest', 'Food Security', 'Health Policy', 'Health Promotion', 'Marine Management']",1526176.0,402108,"The project will answer the question of how the predicted changes in the access to fish will affect First Nations' nutritional health and develop marine management plans and public health policy accordingly. 

Multiple factors, including climate change, competition with other fishing sectors, and changes in fisheries policies are altering the availability of fish to First Nations and elevating the risk of food insecurity, poor nutrition and chronic diet-related diseases in coastal seafood-dependent communities. Multiple marine policies could be used to alleviate these risks.

We propose to co-develop adaptation strategies for healthy fisheries and food security under alternative climate change scenarios with species distribution model, existing data from the First Nations Food Nutrition and Environment Study and new data on FSC (Food Social and
Ceremonial) needs to be collected from several Coastal First Nations communities in BC. The collection of additional data on the use, trade, and availability of subsistence and artisanal fisheries will inform these models and will be guided by our partnering communities.

This will allow Coastal First Nations and the First Nations Health Authority to jointly 1) develop adaptation strategies and 2) provide the scientific rationale for their implementation based on the health implications of different marine management strategies."
"Co-developing innovative approaches with Indigenous partners to foster coastal resilience, food security and sustainable marine harvests","['Chan, Laurie H', 'Lemire, Mélanie']","['Killiktee, Mary', 'Babin, Marcel', 'Dumont, Dany', 'Kenny, Tiff-Annie M', 'Little, Matthew R', 'Maps, Frederic', 'Moore, Jean-Sébastien', 'Saint-Béat, Blanche']","['Adaptation', 'Arctic Community', 'Capacity Building', 'Climate Change', 'Dietary Change', 'Food Security', 'Inuit', 'Multidisciplinary', 'Nutrition', 'Participatory Research']",149980.0,396100,"Country food significant, dietary/nutritional, health, cultural, and economic benefits to the Inuit in the Canadian Arctic. The availability of country food is important for their food security.   Climate change is the most significant health equity challenges of the century and is already impacting access to country foods and contributing hazards and risks on ice.  
While the potential impacts of climate change on northern food security has been highlighted for several years, limited research has sought to explicitly link environmental change with nutrition implications for Inuit. Working with the community of Qikiqtarjuaq, this project aims to co-construct innovative methodologies and adaptation strategies to address the impact of climate change on food security in the Canadian North.
 The main research questions are:
O1. How can local oceanographic and marine ecosystem and diet/health data be integrated to address key questions regarding climate change and food security?
O2. What strategies can be used to proactively respond to climate change to support food security at different levels? 
This two-year project will deliver feasibility adaptation plans for the community of Qikiqtarjuaq and models and frameworks that can be used by a follow-up Research Team to translate the knowledge to other Inuit regions and communities."
Developing adaptation strategies for healthy fisheries and food security for First Nations in British Columbia under climate change,"['Chan, Laurie H', 'Batal, Malek', 'Cheung, William W', 'Salomon, Anne']","['McIntyre, Angela M', 'Yung, Kathleen']","['Adaptation Plan', 'British Columbia', 'Climate Change', 'Diet And Nutrition', 'First Nations', 'Fish Harvest', 'Food Security', 'Health Policy', 'Health Promotion', 'Marine Management']",100000.0,387232,"The project will answer the question of how the predicted changes in the access to fish will affect First Nations' nutritional health and develop marine management plans and public health policy accordingly.
Multiple factors, including climate change, competition with other fishing sectors, and changes in fisheries policies are altering the availability of fish to First Nations and elevating the risk of
food insecurity, poor nutrition and chronic diet-related diseases in coastal seafood-dependent communities. Multiple fish management policies and alternative food choices could be used to alleviate these risks.
We propose to co-develop adaptation strategies for healthy fisheries and food security under alternative climate change scenarios using both scientific modeling methods and traditional knowledge with four coastal First Nations communities in BC. 
This will allow our partner, the First Nations Health Authority, to jointly 1) develop adaptation strategies and 2) provide the scientific rationale for their implementation based on the health implications of different fisheries and food system management strategies."
High Interindividual Cellular Heterogeneity in Pediatric Saliva: A Deep Dive into Its Contributing Factors and Significance in DNA Methylation Analyses,"['Chan, Meingold']",['N/A'],"['Bioinformatics', 'Biomarker', 'Cellular Deconvolution', 'Cellular Heterogeneity', 'Dna Methylation', 'Epigenomics', 'Intrinsic & Extrinsic Factors', 'Methodology', 'Pediatric Health', 'Salivary Bioscience']",90000.0,492707,"Epigenetics holds promise in understanding how genes and environment together affect children's health. DNA methylation (DNAm) is a commonly studied epigenetic marker. Saliva, an easily accessible biological sample, is commonly used in studying DNAm in children. However, the diverse cell types present in saliva can complicate DNAm analysis, potentially leading to inaccurate results. Another layer to this challenge is that salivary cell composition is distinct between children and adults. Currently, the same tool is used to predict salivary cell composition in both children and adults but this may not be appropriate. Further, the source of these cellular differences is underexplored. Researchers need to gain a better understanding of these factors to analyze children's salivary epigenetic data appropriately. 

This study aims to address this challenge by comparing different tools used for predicting cell composition in children's saliva and investigating the factors influencing these cell compositions using saliva samples of 533 7-year-olds from a large pediatric cohort, the Family Life Project. The project hypothesizes that different prediction tools as well as intrinsic and extrinsic factors like oral inflammation and socio-economic status, respectively, can contribute to predicted cell compositions. This study also delves into how this cellular diversity affects results from DNAm analyses. For example, will DNAm signals significantly differ across children with very high and very lower percentage of blood cell even after accounting for cell type compositions in statistical model? By understanding these complexities, researchers hope to improve future epigenetic research involving pediatric saliva and use more appropriate epigenetic analyses to better study how genes and environment can influence children's health."
Prevention of Childhood Obesity Associated with the Epidemiologic Transition in Indians and Indo Canadians (POETIC),"['Chanoine, Jean-Pierre', 'Lear, Scott A', 'Spence, John C']",['N/A'],"['Behavioral Determinants', 'Childhood Obesity', 'Epidemiologic Transition', 'Nutrition', 'Physical Activity']",9415.0,193322,"POETIC is a new multidisciplinary collaboration of clinical and social scientists from India and Canada who have a unified goal to create an integrated translational research program focused on the prevention of obesity in children undergoing the epidemiologic transition from rural to urban areas in India or from India to Canada. Our vision is to develop specific interventions leading to the prevention of weight excess in children (and their families). As a Team, we will establish a durable collaborative structure, develop a productive research and training environment, and build interdisciplinary capacity for obesity research. The Team has determined 3 areas of research: 1. determinants of obesity in Indian (rural and urban setting) and Indo Canadian children and families; 2. growth trajectory in these 3 populations of children in relationship with the determinants of obesity at baseline; and 3. development and implementation of specific interventions for the prevention of obesity."
Childhood Socioeconomic Status and Family Environment: Predictors of Cardiovascular Disease,"['Chan, Sherilynn F']",['N/A'],"['Adult Health Outcomes', 'Cardiovascular Disease', 'Childhood Socioeconomic Status', 'Family Environment', 'Immune Functioning', 'Metabolic Functioning']",17500.0,201559,"Cardiovascular disease (CVD) is the leading cause of death in Canada and affects the lives of thousands of Canadians. Because of its prevalence and its effects on quality of life, health research has focused on identifying the factors that place individuals at risk for developing CVD. The proposed research will explore how childhood socioeconomic status (SES) and early family environment interact to predict risk for CVD. Two hundred adults will participate in this study and will be classified into one of two groups: low childhood SES and high childhood SES. They will complete a questionnaire about their early family experiences. To assess risk for CVD, blood pressure readings will be taken. A blood sample will be drawn and analyzed for levels of low-density lipoprotein, high-density lipoprotein, and c-reactive protein, a protein that is released into the bloodstream in response to inflammation. This research will shed light on the ways in which early life experiences influence health outcomes in adulthood and will be invaluable in guiding prevention and intervention initiatives to target populations at risk for developing CVD."
Peer Victimization and Adolescent Substance Use: Prospective Associations and Preliminary Impact of a Preventive PEERS Intervention,"['Chan, Sherilynn F']",['N/A'],"['Adolescent Substance Use', 'Cyber Victimization', 'Longitudinal Study', 'Open Trial', 'Peer Victimization', 'Pilot Randomized-Controlled Trial', 'School-Based Preventive Intervention']",78750.0,283772,"Peer victimization is a significant stressor affecting many youth in Canada, the United States, and countries worldwide. Emerging evidence suggests that adolescents who experience peer victimization are at increased risk for substance use (e.g., cigarette and alcohol use). A better understanding of this peer victimization-substance use relationship over time and the specific role of cyber victimization is needed and can inform interventions to reduce adolescent substance use.  The proposed research includes two studies that will address important research gaps.  Study 1 will examine whether peer victimization experiences (including cyber victimization) lead to increases in adolescent cigarette and alcohol use over time. Participants are 1170 high school students who completed various measures at three time points.  This study will also examine how gender, social support, social anxiety, and depressive symptoms may potentially affect the relationship between peer victimization and substance use.  Study 2 will examine whether a school-based preventive intervention for peer victimized youth, that addresses cyber victimization, will lead to reductions in adolescent substance use. Specifically, an Open Trial will first test the feasibility and preliminary efficacy of a 12-session PEERS intervention. A pilot randomized-controlled trial of the PEERS intervention will then be conducted with 48 adolescents. The proposed studies hold significant implications for adolescent health, as they will elucidate the relationships between types of peer victimization (including cyber victimization) and youth's substance use and also examine the potential impact of a peer victimization-related intervention on youth's substance use."
Expanding the Dementia Population Risk Tool (DemPoRT) to include emerging risk factors,"['Chan, Therese']",['N/A'],"['Aging', 'Community Health', 'Dementia', 'Epidemiology', 'Modifiable Risk Factor', 'Population Health', 'Predictive Algorithm', 'Prevention', 'Risk Assessment', 'Survey-Based Methods']",,443458,"As there is presently no cure for dementia and because approximately 40% of dementia cases can be attributed to modifiable risk factors, there is an increasing need to develop strategies focusing on primary prevention and early detection of dementia. The Dementia Population Risk Tool (DemPoRT) was developed to help inform adults of their risk of developing dementia in the next five years based on self-reportable measures such as sociodemographic, lifestyle, behavioural, and health condition factors. With the discovery of new risk factors that are associated with dementia (such as hearing impairment, environmental factors, and genetic risk factors), the goal of this research project is to improve on the existing DemPoRT model based on recent findings, as adding these emerging risk factors may improve the algorithm's performance in predicting the risk of developing dementia. Using national-level data from Baseline and Follow-up 1 of the Canadian Longitudinal Study on Aging, my first aim is to understand how prevalent each of these newly identified predictors are amongst older Canadians who have dementia or mild cognitive impairment (MCI). The second goal is to develop and internally validate a new prediction model that includes the emerging risk factors and predicts an older Canadian's risk of developing MCI or dementia. Building an improved model will not only help clinicians and patients in assessing their risk for dementia, but it will also help policy makers better predict the number of Canadians who will be affected by MCI or dementia in the future and allow for them to make more informed decisions for healthcare planning."
The Effectiveness of an Ashtanga Yoga Intervention on Quality of Life and the Risk for the Metabolic Syndrome in Postpartum Mothers.,"['Chapman, Katie L']",['N/A'],"['Cardiovascular Disease', 'Diabetes', 'Disease Prevention', 'Health Promotion', 'Metabolic Syndrome', 'Physical Activity', 'Postnatal', 'Risk Factors', ""Women'S Health"", 'Yoga']",17500.0,203145,"Metabolic Syndrome (MetS) is an important health problem worldwide.  On average, MetS effects 25% of women aged 30-79 years in North American communities. This disease is defined by six main factors including; obesity, high levels of LDL and VLDL cholesterol (""bad"" cholesterol),low levels of HDL cholesterol (""good"" cholesterol), high blood pressure, high blood sugar levels, insulin resistance and high levels of inflammatory hormones in the body including C-reactive protein (CRP),plasma plasminogen activator inhibitor(PAI)-1 and fibrinogen.  Most importantly, MetS is a warning sign for the future development of type 2 diabetes and cardiovascular disease (CVD), which are the leading causes of death in North America.  Research has shown that physical activity, stress reduction, and healthy diet changes can prevent and help treat chronic diseases like MetS, CVD and diabetes. To-date, little is known about the therapeutic potential of yoga for MetS in new mothers.  The purpose of this study is to examine the risk for MetS in women 12-24 weeks following childbirth.  In addition, we will examine the effect of a yoga intervention on risk of MetS. To our knowledge, this study is the first to focus on MetS prevention and treatment through yoga in new mothers. One hundred women will be recruited and randomly selected to participate in either a 12 week yoga exercise group or a normal care group.  The yoga group will meet for 1 hour twice per week to practice physical postures, breathing and meditation techniques. Metabolic Syndrome, quality of life and health literacy status will be tested before and after the yoga program in both groups.  At the end of the study, the normal treatment group will also be given a chance to take part in the yoga program.  This study has important implications for improving quality of life, as well as decreasing the risk for MetS and related chronic disease in mothers following childbirth."
Effects of Active Video Games on Energy Balance: A Randomized Crossover Study in Adolescents,"['Chaput, Jean-Philippe']","['Doucet, Eric', 'Tremblay, Mark S']","['Active Video Games', 'Adolescents', 'Appetite Control', 'Energy Balance']",100000.0,259486,"In terms of children's health, active video games would appear to be advantageous over sedentary video games as the video activity burns more calories. However, significant increases in physical activity as a result of active video game play might be of little importance to prevent weight gain if one compensates by increasing food intake and/or decreasing physical activity subsequent to the intervention. This issue is supported by recent results from our group showing that sedentary video game playing increases food intake in adolescents. Thus, a careful examination of the effects of active video games on both sides of the energy balance equation (i.e. eating and activity) is needed in order to determine whether active video games may play a role in decreasing risk of obesity. To answer this question, 30 normal-weight and 30 obese adolescents (13-17 years) will be engaged in each of the 3 following conditions: (1) resting in a sitting, relaxing position on a comfortable chair (control condition); (2) playing Xbox 360 (sedentary video game condition); and (3) playing Kinect (active video game condition). Each participant will do the activity for 1 hour. Food intake and physical activity will be measured for a 3-day period. Additionally, we will gather information on indicators of stress, appetite and key appetite hormones. The present study is innovative and likely to result in a number of new and important findings that can inform future recommendations. If we confirm our hypothesis, the clinical implication will be to rethink the strategy of promoting active video games as an intervention tool for the prevention of overweight and obesity in youth."
Sleep duration and health outcomes in children and adolescents,"['Chaput, Jean-Philippe']",['N/A'],['Ics Travel Awards'],2500.0,341279,"The objective of this research was to examine the relationships between sleep duration and various health outcomes in children and youth age 5-17 years. Health outcomes included adiposity, emotional regulation, cognition/academic achievement, quality of life/well-being, harms/injuries, and cardiometabolic biomarkers. A total of 141 articles, including 592,215 participants from 40 different countries, met inclusion criteria and were included in this study. Overall, longer sleep duration was associated with lower adiposity indicators, better emotional regulation, better academic achievement, and better quality of life/well-being. The evidence was mixed and/or limited for the association between sleep duration and cognition, harms/injuries, and cardiometabolic biomarkers. The quality of evidence ranged from very low to high across study designs and health indicators. In conclusion, we confirmed previous investigations showing that shorter sleep duration is associated with adverse physical and mental health outcomes. In order to better inform contemporary sleep recommendations, there is a need for sleep restriction/extension interventions that examine the changes in different outcome measures against various amounts of sleep to have a better sense of dose-response relationships."
Sleep extension and insulin sensitivity in short-sleeping adolescents having risk factors for type 2 diabetes,"['Chaput, Jean-Philippe']","['Goldfield, Gary S', 'Gruber, Reut', 'Hadjiyannakis, Stasia', 'Hamid, Jemila']","['Adolescents', 'Insulin Sensitivity', 'Public Health', 'Sleep']",229500.0,407800,"Studies have shown that short sleep duration is associated with type 2 diabetes (T2D), especially in young people. Other research suggests that short-term sleep restriction leads to decreased insulin function, which could lead to T2D over time. However, whether increasing sleep duration may help to improve blood sugar levels and prevent T2D in youth is unknown though chronic sleep deprivation is common in modern societies. Thus, the objective of this study is to examine the effect of lengthening sleep in habitually short-sleeping adolescents presenting with risk factors for T2D on markers of blood sugar. A total of 74 obese adolescents between 14 and 17 years of age with abnormal blood sugar levels and who habitually sleep less than 8 hours on school nights will participate in this sleep manipulation protocol. Participants will sleep their typical amount at home for 1 week and will then be assigned to two experimental conditions lasting two weeks each: prescribed habitual sleep (sleep time set to match baseline) and sleep extension (1.5-hour increase in time in bed from habitual sleep). Sleep will be obtained at home and will be directly measured using a device worn on the wrist. We will then compare blood measures between both sleep conditions at the end. If we confirm our hypothesis that increased sleep duration results in better insulin function, the implication will be to include ""sleep"" in the list of preventative measures aimed at preventing T2D in youth."
A multidisciplinary prospective exploration of prenatal exposure to cannabis and associations with infant and child neurodevelopment to age 3,"['Chaput, Kathleen H', 'Lebel, Catherine A', 'Mcmorris, Carly A']","['Leijser, Lara M', 'McDonald, Sheila W', 'Mcneil, Deborah A', 'Metcalfe, Amy L', 'Ringham, Catherine L', 'Tough, Suzanne C', 'Wood, Stephen L']","['Cohort', 'Infant Development', 'Maternal Health', 'Neurodevelopment', 'Pregnancy', 'Prenatal Cannabis']",1366288.0,479721,"With the legalization of cannabis in Canada in 2018, public perceptions of cannabis as safe and medically useful even while pregnant has risen, despite growing evidence that it is related to serious infant health outcomes like preterm birth, low birthweight and requiring admission to Neonatal Intensive Care. There is also evidence to suggest cannabis use in pregnancy can lead to neurological issues in the child, however, the types and extent of these issues remains unknown. Most studies on the neuro-developmental impacts of cannabis use in pregnancy were conducted decades ago, when cannabis was a fraction of the strength of products available to Canadians today. As a result, we have an incomplete picture of the safety of cannabis use in pregnancy, and may be drastically underestimating the harms that could be caused by cannabis use in pregnancy to Canadian children. Our study plans to recruit over 8000 pregnant Canadians, and follow them along with their infants up to age 3. We will measure infant health and development, conduct detailed psychological assessments, and get detailed MRI images of their brains to determine if and how cannabis in pregnancy might impact brain growth and development. We will be measuring these variables in greater detail than previous studies using methods that will overcome the biggest limitations of the current evidence, providing an urgently needed view of how cannabis is impacting the brain health of Canadian children. This study answers the urgent call from Canadian and United States governments for much needed, high-quality evidence of the maternal and infant health risks associated with cannabis use in pregnancy. Our results will inform new policy and public health measures to mitigate possible health risks, inform interventions to best support affected children, and empower Canadians to make informed choices during pregnancy."
