Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Expanding the Circle: Peer-based approaches to obesity and type 2 diabetes prevention for Indigenous children,"['McGavock, Jonathan M', 'Torrance, Brian', 'Ferguson, Leah', 'Halas, Joannie M', 'Lévesque, Lucie', 'McComber, Alex M', 'Storey, Kate E']","['Carlson, Barbara', 'Desjarlais, Frances', 'Flett, Austen R', 'Kootenay, Jody', 'McIvor, Connie', 'McNab, Wendy', 'Santos, Robert G', 'Star, Leona', 'Wood, Larry', 'Bruce, Sharon G', 'Hanley, Anthony J', 'Johnson, Amanda J', 'Johnson, Jay', 'Mchugh, Tara-Leigh', 'McRae, Heather', 'Sellers, Elizabeth A', 'Shen, Garry X', 'Wicklow, Brandy A', 'Willows, Noreen D', 'Young, Nancy L']","['Diabetes', 'Indigenous', 'Obesity', 'Peer-Mentoring', 'Physical Activity', 'Two Eyed Seeing']",675000.0,341331,"Type 2 diabetes and obesity are 3-5 times more common among Indigenous children, compared to non-Indigenous children in Canada. The inequities in diabetes and obesity can be traced back to several forms of transgenerational stress and adversity that accompanies social determinants of health. Strengths-based, resilience, centred programs are therefore needed to overcome these inequities. With the support of Indigenous youth in Manitoba, we developed a peer-based mentoring program, centre on the Indigenous Circle of Courage model of resilience. We are currently delivering this program in 5 communities in Manitoba and plan to expand to 13 communities across 4 provinces in Canada. using a participatory action model, with a two-eyed seeing approach, we will work alongside community stakeholders to determine if the program remains effective we expanded to more communities and what the process of the expansion looks like. This will pave the way for a larger expansion to bring this program into the lives of more Indigenous children in Canada."
"If you build it, will they come?...and live longer?","['McGavock, Jonathan M', 'Hobin, Erin P']","['Booth, Gillian L', 'Fransoo, Randall R', 'Isaranuwatchai, Wanrudee', 'Rosella, Laura C', 'Russell, Kelly F', 'Sharma, Atul K', 'Smith, Brendan']","['Built Environment', 'Cardiovascular Disease', 'Natural Experiment', 'Physical Activity', 'Population Health Intervention']",100000.0,366573,"Cardiovascular disease is the leading cause of death and disability in Canada. To date, the majority of the proposed solutions for reducing the burden of CVD in Canada focus on ""individualized"" interventions aimed at changing behaviours, like becoming more active or quitting smoking. Population-level interventions, that nudge large segments of the population towards healthy lifestyle, like banning indoor smoking for example, have shown promise in other countries, but have been understudied as solutions for reducing the burden of CVD in Canada.
The main objective of this study is to determine if the expansion of an urban trail network reduces CVD events in the neighbourhoods where they are built. Urban trails are tracks of land, dedicated for walking and cycling that are separate from roads and traffic. Between 2010 and 2012 Winnipeg expanded the number of urban trails by ~110km, affecting some 50 neighbourhoods. We plan to compare changes in rates of heart attacks, high blood pressure and diabetes
between neighbourhoods that received a new trail to those that did not."
Deepening the roots of living in a good way for Indigenous Children. The Indigenous Youth Mentorship Program,"['McGavock, Jonathan M', 'McComber, Alex M', 'Ferguson, Leah', 'Halas, Joannie M', 'Lévesque, Lucie', 'Storey, Kate E', 'Young, Nancy L']","['Desjarlais, Frances', 'Torrance, Brian', 'Baillie, Colin P', 'Dart, Allison B', 'Johnson, Jay', 'King, Malcolm', 'Mchugh, Tara-Leigh', 'Mushquash, Aislin', 'Mushquash, Christopher J', 'Shen, Garry X', 'Willows, Noreen D']","['Child Well-Being', 'Implementation Science', 'Indigenous Health', 'Indigenous Knowledge', 'Peer-Led Interventions', 'Resilience', 'Type 2 Diabetes Prevention']",1495000.0,391922,"Type 2 diabetes and obesity disproportionately affect Indigenous children in Canada. The inequities in diabetes and obesity can be traced back to several forms of transgenerational trauma, stress and adversity that accompanies settler-led cultural genocide and on-going institutional racism that Indigenous children face. Strengths-based, resilience, centred programs are therefore needed to overcome these inequities. With the support of Indigenous youth in Manitoba, we developed a peer-based mentoring program, centred on an Indigenous model of resilience; Dr.Martin Brokenleg's Circle of Courage, called the Indigenous Youth Mentorship Program (IYMP). During the last 2 years as a Pathways 2 Implementation Research Team we expanded from 5 communities in Manitoba and to 13 communities across 4 provinces in Canada. Using a participatory action model, guided by the teachings of elders, knowledge keepers and youth on our team, we will build on the successes of the past 2 years to (1) explore a novel pathway through which IYMP can reduce the risk of type 2 diabetes in youth, through the Indigenous concept of Mino-pimatisiwin/bimaadiziwin ""living in a god way"",  (2) deepen the reach of IYMP within existing communities, (3) explore relational models of rippling IYMP to new communities, and (4) study the process of moving IYMP from a university-based program to a sustainable community-led organization. This information will provide information and infrastructure to support rippling of other wellness promoting community-based programs across Canada."
Co-developing an Innovative Active Transportation Plan with Citizens to Address Health Inequities in Structurally Disadvantaged Neighbourhoods in Winnipeg,"['McGavock, Jonathan M', 'Chambers, Markus']","['Patman, David P', 'Richards, Lisa K', 'Prowse, Sarah']","['Active Transport', 'Decolonizing', 'Inequities', 'Physical Activity', 'Wellness']",65000.0,412069,"Income and racially-based inequities are among the biggest urban public health challenges in Canada. These inequities have their roots in structural barriers to being healthy. One example is poor active transportation. Winnipeg Manitoba has one of the worst rates healthy inequities between it'srichest and poorest citizens. Many of these citizens are Indigenous people that have suffered from past on-going structural barriers to well-being/health. Winnipeg has committed $13M to improving active transportation infrastructure in poor neighbourhoods but need a plan for how to spend this budget. Attending the the Healthy Cities Workshop provides a unique opportunity for our team to combine Scandinavian best practices with local and Indigenous knowledge to envision a unique AT plan designed to reduce health inequities in our city. The main objectives of our proposal are to (1) learn from Copenhagen on how they prioritized chnages in active transportation AT within structurally disadvantaged neighbourhoods, and meaningfully engaged citizen of those neighbourhoods in the plan; (2) develop a set of plans to maximize the benefits of new investment in active transport to meet the needs of citizens in structurally disadvantaged neighbourhoods in Winnipeg and (3) bring this information to leaders and community champions within these neighbourhoods to co-develop an active transportation plan for their neighbourhood and a grant to study the impact."
From Equity to Economics: Tackling type 2 diabetes in urban settings by supporting physical activity with urban trails,"['McGavock, Jonathan M', 'Baker, Christopher', 'Smith, Brendan']","['Abrams, Elissa M', 'Hobin, Erin P', 'Isaranuwatchai, Wanrudee', 'Johnson, Jeffrey A', 'Katz, Alan', 'Lipscombe, Lorraine', 'Nykiforuk, Candace', 'Rosella, Laura C', 'Singer, Alexander G', 'Storey, Kate E']","['Cycling', 'First Nations', 'Gestational Diabetes', 'Health Equity', 'Healthy Lifestyle', 'Natural Experiments', 'Obesity', 'Physical Activity', 'Population Intervention']",24944.0,459800,"Type 2 diabetes is a leading cause of death and disability in Canada. To date, the majority of the proposed solutions for reducing the burden of type 2 diabetes in Canada focus on ""individualized"" interventions aimed at changing behaviours, like becoming more active or eating healthier foods. Population-level interventions, that nudge large segments of the population towards a healthy lifestyle, have been understudied as solutions for reducing the burden of type 2 diabetes in urban centres in Canada.

The main goal of our team is to complete a series of studies that determine if the expansion of urban trail networks reduces the risk for type 2 diabetes and related conditions (obesity and gestational diabetes) in the neighbourhoods where they are built. Urban trails are tracks of land, dedicated for walking and cycling that are separate from roads and traffic. Between 2022 and 2026 the urban centres of Brandon and Winnipeg will expand the number of urban trail networks, affecting ~500,000 urban citizens. We plan to conduct 4 studies that will (1) determine if this expansion reduces the burden of type 2 diabetes in these two urban centres; (2) determine if the trail networks and health outcomes were equitable between First Nations and non- First Nations people; (3) calculate the economic benefits of trail expansion and (4) use qualitative methods to determine the essential conditions for implementing and sustaining urban trail networks."
"Finding the right ""paths"" to heart health for First Nations and Métis people living in Winnipeg Manitoba","['McGavock, Jonathan M', 'Chartrand, Frances', 'Harrison, William J', 'Kloss, Olena', 'McLean, Alex', 'McRae, Heather', 'Perchotte, Chantal', 'Robinson, Jack', 'Roussin, Diane', 'Sanguins, Julianne', 'Sinclaire, Moneca']","['Baker, Christopher', 'Booth, Gillian L', 'Hayward, Ashley', 'Hobin, Erin P', 'Isaranuwatchai, Wanrudee', 'Katz, Alan', 'Nickel, Nathan C', 'Rosella, Laura C', 'Singer, Alexander G', 'Smith, Brendan']","['Cardiovascular', 'Diabetes/Metabolism', 'Health Equity', 'Population Health']",99583.0,467838,"For the past 4 years, our team has been studying the impact of cycling and walking trails on the health of people living in urban areas. We discovered that when cities build trails, people use them. In Winnipeg, over 1.6M people were counted on four large cycling trails since their construction. The trails also are linked to better health outcomes, including lower rates of heart disease. Unfortunately, these trails were not constructed in an equitable way however. First Nations and Metis people living in Winnipeg we less likely to have access to the trails.
We will leverage the databases used to make these discoveries to address several important questions related to the urban built environment that support physical activity (PA) and heart health for First Nations and Metis people living in Winnipeg. To respond to the Truth and Reconciliation Commission (TRC) Call to Action #19  our team of Indigenous organizations, Indigenous scholars, Elders, policy makers and scientists will made inequities in heart disease worse for First Nations and Metis people. Using a community-based participatory approach, we will address UNDRIP articles #23 and 24 by identifying parts of the urban environment in that support PA to see if they protect urban First Nations and Métis people for heart disease. Lastly, we will respond to TRC calls to Action #7 and #23 we will pilot a novel Healthy Cities summer research institute that will train First Nations and Métis undergraduate students in Indigenous and western research methods and use existing databases."
Documenting the Essential Conditions for Implementing Urban Trails in Canada: A Novel Triangulation Approach,"['McGavock, Jonathan M', 'Fischer, Jaimy', 'Kastner, Monika', 'Shareck, Martine', 'Storey, Kate E', 'Winters, Meghan']","['Abrams, Elissa M', 'Booth, Gillian L', 'Carpentier, André C', 'Després, Jean-Pierre', 'Ethier, Jean-Francois', 'Hobin, Erin P', 'Johnson, Jeffrey A', 'Lau, Darren', 'Lipscombe, Lorraine', 'Neville, Lukas', 'Nickel, Nathan C', 'Nykiforuk, Candace', 'Rosella, Laura C', 'Sibley, Kathryn M', 'Singer, Alexander G', 'Smith, Brendan']","['Built Environment', 'Epidemiological Triangulation', 'Implementation Science', 'Participatory Research', 'Physical Activity']",1453500.0,479129,"Nudging large segments of a population towards a healthier lifestyle is becoming a popular strategy for cities to support the health of their citizens. The most popular strategy in Canadian cities at the moment is the implementation of urban trails, tracks of land, dedicated for walking and cycling that are separate from roads and traffic. The optimal recipe for implementing these trails, in ways that are fair for all members of a city, remains a mystery.
The main goal of our team is to create scientific evidence for the factors that influence the implementation of urban trails to maximize their fairness and health impact. Over the next five years, our seven partnered cities (Capital Regional District, BC, Winnipeg MB, Brandon MB, Selkirk MB, Edmonton AB, Quebec City QC and Sherbrooke QC) will spend over $150M implementing new urban trails
that will serve ~2.8 million people. We will work closely with the city planners from each cities and local organizations that support the citizens using these trails to create a checklist (i.e. recipe) that can inform the implementation the next wave of urban trails in Canadian cities."
Causal effects of new urban trails on CVD health in urban dwelling Canadians,"['McGavock, Jonathan M', 'Ethier, Jean-Francois', 'Fischer, Jaimy', 'Lau, Darren', 'Lipscombe, Lorraine']","['Booth, Gillian L', 'Després, Jean-Pierre', 'Hobin, Erin P', 'Shareck, Martine', 'Smith, Brendan']","['Built Environment', 'Cardiovascular Disease', 'Cycling', 'Geo-Spatial Mapping', 'Physical Activity', 'Urban Health']",57970.0,500535,"In accordance with the objectives of this call, our team of non-governmental organizations, city planners, epidemiologists and policy makers will use novel causal methods to determine the health impact of a large a population health intervention, the expansion of urban physical activity (PA) trails in five cities within four Canadian provinces. The proposed analyses will address critical contextual questions that will determine if PA trails are an effective, innovative, scalable, and sustainable population intervention for reducing cardiovascular disease (CVD). We will fill knowledge gaps that are critical for future population interventions, by identifying contextual information that influences the effectiveness of new urban trails in multiple Canadian cities. Analyses will directly inform policy makers on our team, who can use the results to inform future design and construction of urban trails. 


We will accomplish these goals by linking health data for heart disease risk factors and deaths to data available from the each about about their cycling paths and other aspects of the built environment and the Canadian census to know who lives in the neighbourhoods that received a trail. We will study the ""natural experiments"" of building new cycle paths in each city on the heart health of the neighbourhoods that get one. 

This will e the largest study ever in Canada on the health impacts of adding new protected lanes for bicycling on the health of neighbourhoods in urban areas."
Water As a Reservoir for Carbapenemase-Resistant Enterobacteriaceae Infections (WAR-CRI),"['McGeer, Allison J']","['Coleman, Brenda L', 'Edge, Thomas', 'Graham, Morag R', 'Majury, Anna L', 'Melano, Roberto G', 'Mulvey, Michael R', 'Patel, Samir', 'Van Domselaar, Gary H']","['Antibiotic Resistance', 'Epidemiology', 'Water']",100000.0,351783,"Antibiotic resistance is a critical, complex and difficult public health issue. One important contributor to both the health burden and cost associated with antmicrobial resistance is called ""CPE"" (short for carbapenemase-resistant Enterobacteriaceae). This form of resistance is important in both community infections (most commonly urinary tract infections) and in hospital-acquired infections.  CPE cause infections that, for the first time in more than 50 years, cannot be treated with antibiotics. To date, infections due to CPE have been concentrated in hospitals. However, they are beginning to appear in the community. The community source of these infections is not clear - it may be hospitalized patients being discharged, sewage from hospitals which contaminates surface and drinking water, or the independent emergence of CPE in the community because of antibiotic use in humans or animals/agriculture. This study will use a newly available technique called whole genome sequencing to study CPE from humans and from water to understand the source of CPE. This understanding will help to direct interventions to prevent or delay  CPE infections in Canadians."
COVID-19 Variant Network - Are healthcare workers at higher risk of COVID-19 than other working adults?,"['McGeer, Allison J', 'Brown, Kevin A', 'Buchan, Sarah', 'Coleman, Brenda L', 'Manuel, Douglas G', 'Mishra, Sharmistha', 'Patel, Samir', 'Sander, Beate H']","['Allen, Vanessa G', 'Campigotto, Aaron J', 'Day, Troy', 'Katz, Kevin C', 'Kwong, Jeffrey C', 'Langley, Joanne M', 'Lee, Nelson L', 'Loeb, Mark B', 'Macdonald, Liane', 'Maunder, Robert G', 'McNeil, Shelly A', 'Mubareka, Samira', 'Muller, Matthew P', 'Murti, Michelle', 'Murty, Vijayakumar', 'Powis, Jeff', 'Science, Michelle E', 'Valiquette, Louis']","['Adult', 'Covid-19', 'Healthcare Workers', 'Incidence', 'Propective Cohort', 'Risk Factors For Infection']",100000.0,443345,"To date, there have been 69,000 confirmed or probable cases of COVID-19 in Canada. Healthcare workers are assumed to be at increased risk of infectious diseases, including SARS-CoV-2 (severe acute respiratory syndrome coronavirus-2)/CoVID-19 compared to other working adults due to exposure to infective patients. However, no epidemiologic study has examined this assumption. This study is designed to determine incidence of SARS-CoV-2 in HCWs and other, non-healthcare working adults in other frontline service occupations.  

We will enrol 1640 people working in acute care hospitals (healthcare workers) and 820 people working in non-healthcare jobs from across Canada, including Edmonton, Toronto, Hamilton, Sherbrooke, and Halifax and follow them over 12 months to compare the incidence of SARS-CoV-2 over the 12-month follow-up, risk factors for infection, and several other outcomes in each group. Not only will this allow us to compare and contrast differences in the rates of infection but also in exposures to infective people from all areas of our lives, protective measures taken to reduce infection, and how those measures may affect the risk of infection. 

We will collaborate with researchers in the US and Puerto Rico, who are collecting similar information on healthcare and non-healthcare workers to determine the similarities and differences between countries and across sites.

The results will inform optimal strategies for protecting the workforce, their families, and their patients/patrons."
Are healthcare workers at higher risk of COVID-19 than other working adults?,"['McGeer, Allison J', 'Coleman, Brenda L']","['Katz, Kevin C', 'Langley, Joanne M', 'Lee, Nelson L', 'Loeb, Mark B', 'Maunder, Robert G', 'McNeil, Shelly A', 'Mubareka, Samira', 'Muller, Matthew P', 'Powis, Jeff', 'Valiquette, Louis']","['Adult', 'Covid-19', 'Healthcare Workers', 'Incidence', 'Propective Cohort', 'Risk Factors For Infection']",,430423,"To date, there have been 69,000 confirmed or probable cases of COVID-19 in Canada. Healthcare workers are assumed to be at increased risk of infectious diseases, including SARS-CoV-2 (severe acute respiratory syndrome coronavirus-2)/CoVID-19 compared to other working adults due to exposure to infective patients. However, no epidemiologic study has examined this assumption. This study is designed to determine incidence of SARS-CoV-2 in HCWs and other, non-healthcare working adults in other frontline service occupations.  

We will enrol 1640 people working in acute care hospitals (healthcare workers) and 820 people working in non-healthcare jobs from across Canada, including Edmonton, Toronto, Hamilton, Sherbrooke, and Halifax and follow them over 12 months to compare the incidence of SARS-CoV-2 over the 12-month follow-up, risk factors for infection, and several other outcomes in each group. Not only will this allow us to compare and contrast differences in the rates of infection but also in exposures to infective people from all areas of our lives, protective measures taken to reduce infection, and how those measures may affect the risk of infection. 

We will collaborate with researchers in the US and Puerto Rico, who are collecting similar information on healthcare and non-healthcare workers to determine the similarities and differences between countries and across sites.

The results will inform optimal strategies for protecting the workforce, their families, and their patients/patrons."
Supporting Opportunities for Prevention through Health Impact Assessment (SOPHIA): A Pan-Canadian Realist Review,"['McGetrick, Jennifer A']",['N/A'],"['Advocacy', 'Health Impact Assessment', 'Health Promotion', 'Healthy Public Policy', 'Knowledge Translation And Exchange', 'Policy Development', 'Public Engagement']",105000.0,365535,"Health impact assessment (HIA) is a process bringing together stakeholders outside the health care system to evaluate projects, programs, and policies for potential impacts on health. HIA is endorsed by the Canadian Medical Association, the Senate, and others who recognize its potential to address upstream environmental and lifestyle factors that contribute to avoidable diseases and stress on health care systems. To better understand how HIA can support prevention in a complex federal landscape, this research will use realist review to investigate legal contexts, understand prevention pathways, and evaluate health outcomes across Canadian health care jurisdictions.

There are three research questions that inform the project. 1) What evidence exists about contexts, mechanisms, and outcomes for HIA in environmental health and lifestyle-related chronic disease prevention? 2) Where should HIA best practices vary across Canadian jurisdictions? 3) How can integrated knowledge translation support realist review? Data collection and analysis will involve interviews with international practitioners, legal research at various levels of government, consultation with public health and other professional health associations, and the evaluation of health outcomes as part of HIA. 

 ""Supporting Opportunities for Prevention through Health Impact Assessment (SOPHIA)"" will provide a relevant and timely investigation into HIA as an innovative process with significant potential for population health interventions. It will employ realist review to contribute tools and evidence for HIA best practices to address preventable morbidity and mortality. Knowledge sharing with research participants and other stakeholders will be ongoing, and take place in interpersonal, multimedia, and internet forums. As part of a broader healthy public policy strategy, SOPHIA will make a substantial contribution to the advancement of HIA in Canada, supporting opportunities for prevention for Canadians."
(Re)Connecting Animal-Human Relationships as a Doorway to Indigenous Wellness,"['McGinnis, Angela', 'Gamble, Donald']","['Ham, Corinne', ""O'Soup, David"", 'Barrett, M.J.', 'Lovrod, Marie']","['Animals', 'Community-Based', 'Cultural Connectedness', 'Environmental Ethics', 'First Nations', 'Holistic Wellness', 'Indigenous Methodologies', 'More-Than-Human']",145789.0,363969,"Many contemporary health care service approaches fail to reflect the importance of Indigenous peoples' relationships to the more-than-human natural world (e.g., animals, plants, soil, water, weather, and Ancestors). Strong and healthy connections between humans and the more-than-human natural world are vital for physical, mental, emotional, and spiritual balance within and across communities and species. Our strengths-based research project will begin to repair the divide between humans and animals in a Saskatchewan First Nation community. First, we will develop and deliver a unique animal-human relationship workshop aimed at strengthening Indigenous ways of knowing and relating to animals. Second, we will create an Indigenous wellness model of health and healing. Third, we will model exemplary ways of working with human and more-than-human communities in research. To do this, our research team will work closely with community members to capture participants' workshop experiences through sharing circles, open-dialogue, interviews, digital stories, and ceremony. These stories and narratives will provide insight into the importance of animal-human relationships for holistic wellness and will be used to inform health promotion programs that meet the unique needs of Indigenous youth, families, and communities."
Evaluating Vaccination Strategies to Contain the Spread of Pertussis in Canada,"['McGirr, Ashleigh']",['N/A'],"['Cost-Effectiveness', 'Epidemiology', 'Immunization Policy', 'Mathematical Modeling', 'Pertussis', 'Transmission Modeling', 'Vaccination Programs', 'Vaccine-Preventable Diseases']",105000.0,283960,"Pertussis (whooping cough) is a highly contagious respiratory infection that is currently making a major resurgence in North America. While vaccination against pertussis has become routine among infants and school age children, current immunization strategies may not be sufficient to control the spread of the disease: new evidence has suggested that immunity after vaccination wanes after a short period of time. Thus, there seem to be a number of underimmunized adults who are able to pass the infection on to young children, who are at highest risk of severe complications and even death. The purpose of my research is to evaluate competing immunization strategies for adults in Canada: a one-time only vaccination and a booster vaccination every ten years. I will examine relative effectiveness and cost-effectiveness of these strategies, in order to identify optimal immunization strategies for pertussis in the Canadian context."
Sleep and Obesity in Children and Adolescents: Identifying Pathogenic Pathways,"['McGrath, Jennifer J']","['Brouillette, Robert', 'Constantin, Evelyn', 'Henderson, Melanie', 'Jarrin, Denise C', 'Kline, Rex B', 'Paradis, Gilles', 'Poirier, Paul', 'Tremblay, Angelo']","['Adolescents', 'Ambulatory Monitoring', 'Child Health', 'Children', 'Metabolic Syndrome', 'Obesity', 'Psychophysiology', 'School', 'Sleep', 'Stress Response System']",1346130.0,280426,"One in four Canadian children is overweight or obese. Over the past 25 years, the level of overweight and obesity has doubled. This is worrying because it has long term health consequences. Childhood obesity increases risk for many diseases such as high blood pressure, heart disease, and diabetes. While obesity levels have been rising, the amount of time children spend sleeping has been decreasing. There is convincing evidence showing that children who sleep less have a larger body size. However, the amount of timing spent sleeping might not tell the whole story. Having awakenings throughout the night or going to bed inconsistent with your internal clock may be more problematic. Researchers are still working to disentangle the pathways that link sleep and obesity. Some pathways include hormones dealing with appetite, the body's response to stress, and changes in metabolism and sensitivity to insulin. Most researchers look at these pathways singularly. Also, most studies use only self- (or parent-) reports of sleep times. This may not be the best way of capturing what happens during sleep. The goal of the current project is to consider different dimensions of sleep and how these pathways might link them to obesity. An in-depth measurement of sleep will be included to capture the subtle dimensions of sleep. The project will result in new information about why sleep may be linked to obesity. This information has potential to prevent and treat obesity."
Pharmacological and Social Smoke Exposure as Differential Predictors of Smoking Initiation in Adolescents: The AdoQuest Cohort,"['McGrath, Jennifer J', ""O'Loughlin, Jennifer L""]","['Hammond, S. K', 'Okoli, Chizimuzo T', 'Racicot, Simon']","['Addiction', 'Adolescents', 'Nicotine Dependence', 'Psychosocial Determinants Of Health', 'Smoking', 'Tobacco']",1621379.0,180374,"Recent surveys show that many children and teenagers in Canada live with smokers at home and inhale secondhand smoke.  Quebec is the province where the percentage of smokers is highest, which means that children and teenagers in Quebec are more likely to live with a smoker than anywhere else in Canada.  Importantly, inhaling secondhand smoke is linked to serious diseases, even among non-smokers.  Studies now show that inhaling secondhand smoke is not only linked to diseases, but possibly also to starting to smoke.  Scientists have found that non-smoking children who inhale secondhand smoke are more likely to start smoking when they are teenagers, compared to children who do not inhale secondhand smoke.  Other scientists have found that non-smoking adults who inhale secondhand smoke at work are more likely to feel negative physical sensations similar to withdrawal effects.  Another group of scientists found that non-smoking children who inhale secondhand smoke are more likely to report having symptoms of feeling dependent on nicotine (the addictive substance in cigarettes).  Scientists can measure exposure to secondhand smoke in people's saliva or hair.  Recently, scientists found that the speed with which people metabolize nicotine in their body is determined by certain DNA genes.  Our project seeks to recruit students in 7th grade in French-speaking high schools, a time that is typically before students start smoking.  Students will answer questions about their beliefs about smoking and its consequences.  We will collect a saliva and hair sample to measure exposure to secondhand smoke.  We will also rub a swab on the inside of their mouth to help us identify the gene for nicotine metabolism.  The students will be contacted twice each year during high school so we can identify those who start smoking.  The aim of the study is to see whether there is a physiological pathway, due to secondhand smoke exposure, that leads to increased smoking risk."
Sleep and Obesity in Children and Adolescents: Identifying Pathogenic Pathways,"['McGrath, Jennifer J']",['N/A'],['Childhood Obesity'],300000.0,171515,"One in four Canadian children is overweight or obese. Over the past 25 years, the level of overweight and obesity has doubled. This is worrying because it has long term health consequences. Childhood obesity increases risk for many diseases such as high blood pressure, heart disease, and diabetes. While obesity levels have been rising, the amount of time children spend sleeping has been decreasing.  Recently, researchers found that children who sleep less have a larger body size. Even small decreases in children's sleeping time are related to greater body size. It is not clear why sleep and obesity are linked. Researchers have started to look at many factors that may explain the link between sleep and obesity. Some factors include hormones dealing with appetite, stress, breathing problems during sleep, eating habits, and changes in metabolism and sensitivity to insulin. Most researchers look at these factors singularly. Also, most studies use only self (or parent) reports of sleep times. This may not be the best way of capturing what happens during sleep. The goal of the current project is to consider three pathways that may link sleep to obesity at the same time to see how they are related. These three pathways include activation of the body's stress system, changing hormones associated with appetite, or altering how the body metabolizes glucose. Sleep will also be measured objectively using a device to measure brain activity when children sleep at home. The project will result in new information about why sleep may be linked to obesity. This information might then be able to help prevent and treat obesity."
Elucidating Pathways of Child Health Inequalities: An International Perspective,"['McGrath, Jennifer J', 'Pickett, Kate E', 'Raat, Hein', 'Seguin, Louise', 'Spencer, Nicholas J']","['Laurin, Isabelle', 'Lessard, Richard', 'Poissant, Julie', 'Blackburn, Clare', 'Faresjo, Tomas', 'Gauvin, Lise', 'Heymann, Sally J', 'Hjern, Anders', 'Ludvigsson, Johnny', 'Lupien, Sonia J', 'Paradis, Gilles', 'Quon, Elizabeth', 'Wise, Paul']","['Adolescents', 'Asthma', 'Child Development', 'Child Health', 'Children', 'Health Equity', 'Obesity', 'Socioeconomic Gradient', 'Socioeconomic Inequalities', 'Youth']",2420012.0,254419,"Early child development lays the foundation for later health. Being poor during childhood is a known predictor of poorer adult health. Scientists do not have a clear understanding of when or for how long being poor during childhood can affect later health. They also do not know how being poor ""gets under the skin"" to affect health. Our team plans to study the pathways that link early poverty with child health. We will work with scientists across five different countries: Canada, United States, Netherlands, Sweden, and United Kingdom. In each country, a longitudinal birth cohort will be studied. Each birth cohort includes a group of children followed from birth to age 10 years. These children had their health measured many times over the 10 years. There are three parts to our project. First, we will define measures of being poor so we can make equal comparisons across countries. Second, we will study possible pathways linking family poverty and child health. Child health outcomes include asthma, blood pressure, obesity, and learning problems, among others. Third, we will consider country income inequality. Income inequality refers to the difference between the people who make the most money and the people who make the least. We will study how country income inequality affects child health. Our team includes leading scientists who have been already studying poverty and child health in their countries. We hope that the results of our study will lead to changes in public policy to improve child health. Our results will allow us to see if being poor has the same impact on child health in different countries with different social policies. We will share our results with government leaders who can change public policy that can improve child health."
Sleep and Circadian Misalignment and their Relation to Cardiometabolic Health during Adolescence,"['McGrath, Jennifer J']","['Abu Awad, Yara', 'Amir, Shimon', 'Constantin, Evelyn', 'Drake, Christopher', 'Gouin, Jean-Philippe', 'Henderson, Melanie', 'Jarczok, Marc N', 'Jarrin, Denise C', 'Kakinami, Lisa', 'Kline, Rex B', 'Mathieu, Marie-Eve', 'Paradis, Gilles', 'Poirier, Paul', 'Tremblay, Angelo', 'Zappitelli, Michael']","['Adolescents', 'Cardiometabolic', 'Children', 'Circadian', 'Diabetes', 'Hypertension', 'Metabolic Syndrome', 'Obesity', 'Pediatric', 'Sleep']",1445851.0,419912,"Humans have a built-in circadian rhythm (body clock) that repeats every 24-hrs.  It tells our bodies when we should be awake or asleep and it stays on time by using information from the environment around us, like light, regularly timed meals, and activity. The body clock controls the rhythms of most functions including body temperature, heart rate, blood pressure, and hormone release. Sometimes the timing of these bodily functions gets disrupted and out of sync with the rhythm of the body clock, which is called circadian misalignment (e.g., bed/wake times shifts later). Teenagers experience many changes in the timing of their sleep. Teens commonly go to bed later and sleep in on the weekends. Our 24hr society promotes this later sleep delay. Using gadgets late at night, staying up late on weekends, and having inconsistent routines across the week can contribute to this shift toward later sleep timing. Shifts in sleep times often happen during puberty. Girls start going to bed later before boys, which coincides with their earlier puberty onset than boys. In fact, compared to adults, teenagers have a body clock slightly longer than 24 hours. Our project tracks the evolution of the circadian timing system changes across puberty. We will investigate if circadian misalignment might be a culprit in child obesity and cardiometabolic health. Wearable gadgets will be worn by teens to monitor their sleep, activity, temperature, heart rate, and blood pressure. The information we learn from this project will help parents, schools, and policy makers develop better prevention programs to improve childhood health. We also help science make technology smarter so wearable gadgets can give more accurate information about bodily rhythms."
Identification of physical and psychosocial predictors of chronic pain in children and adolescents: A first step towards prevention,"['McGrath, Patrick J', 'Cogdon, Anne N']","['Campbell, Fiona', 'Chorney, Jill E', 'Cooper, Lynn K', 'Dick, Bruce D', 'Finley, G. A', 'Harman, Katherine M', 'Maclean, Cathy A', 'Mahon, Kate M', 'Morley-Forster, Patricia K', 'Oberlander, Timothy F', 'Thomson, Carolyn', 'Chambers, Christine T', 'Huguet, Anna', 'Stinson, Jennifer N']","['Pediatric Chronic Pain', 'Physical Predictors', 'Prevention', 'Psychosocial Predictors', 'Systematic Review']",99983.0,206823,"Chronic pain is relatively common among children and adolescents; we still do not know what causes chronic pain. Biopsychosocial predictors are involved in the onset and course of this chronic
condition over time. We want to systematically explore the knowledge available about the physical and psychosocial predictors of pediatric chronic pain. In order to be able to determine which factors contribute to pediatric chronic pain, a systematic review will be conducted reviewing the physical and psychosocial predictors of onset of chronic pain and persistence of chronic pain over time. The knowledge derived from this review will be used to start to plan preventive actions."
