Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
"Our Counts, Our Future:  Building Applied and Self-Determined First Nations, Inuit and Métis Health and Well-Being Information Systems in Urban Homelands","['Smylie, Janet K']","['Adams, Evan L', 'Anderson, Marcia J', 'Blais, Genevieve E', 'Bombay, Amy', 'Bourgeois, Cheryllee', 'Bourque Bearskin, Lisa', 'Cameron, Anita D', 'Campbell, Maria', 'Cohen, Deborah', 'Connolly, Dana', 'Denny, Mindy', 'Dewar, Jonathan', 'Dion Stout, Madeleine', 'Dokis, Brian R', 'Eades, Sandra', 'Firestone, Michelle', 'Formsma, Jocelyn', 'Funnell, Sarah', 'Greenwood, Margo L', 'Harvey, Jean', 'Healy, Bonnie A', 'Isaac-Mann, Sonia T', 'Joe, Jennie', 'Jordaan, Dodie', 'Kitty, Darlene', 'Kohen, Dafna E', 'Leblanc, Jason', 'Lesperance, Miranda L', 'Lovett, Raymond', 'Maddox, Raglan', 'Marsden, Namaste', 'Mashford-Pringle, Angela', 'Mcaullay, Daniel', 'McConkey, Stephanie', 'McKnight, Constance', 'Monchalin, Renee J', 'Muise, Gertie M', 'Nowgesic, Marilee', ""O'Brien, Kristen"", ""O'Campo, Patricia J"", 'Prince, Conrad', 'Robson, Bridget', 'Rotondi, Michael A', 'Rotondi, Nooshin', 'Roussin, Diane', 'Ryan, Chaneesa R', 'Sinclair, Stephanie A', 'Star, Leona', 'Stelkia, Krista M', 'Stewart, Suzanne L', 'Tam, Theresa W', 'Terry, Carol', 'Waa, Andrew', 'Walker, Jennifer', 'Wallace, Susan', 'Wiebe, Patricia K', 'Wolfe, Sara H', 'Wong, Thomas']","['Indigenous Community Directed Research', 'Indigenous Epidemiology', 'Indigenous Governed And Managed Health Information', 'Indigenous Health Assessment', 'Indigenous Health Information Systems', 'Indigenous Health Survey', 'Indigenous Led Research', 'Indigenous Methodologies', 'Respondent Driven Sampling', 'Urban Indigenous Health']",2046950.0,391310,"First Nations, Inuit, and Métis (FNIM) peoples living in Canadian cities are not being ""counted in"".  The systems that collect information about population size, health, illness, healthcare use, and living conditions either exclude or don't correctly recognize Indigenous peoples living in cities.  This is a big problem since the majority of Indigenous peoples now live in cities and Indigenous peoples experience a high burden health and social challenges that doesn't improve with urban residence.  A new approach to gathering FNIM health information in cities is needed.

The goal of this research program is to develop, share, test and apply new models and methods to gather this information.  We will do this by working together with FNIM and allied health and health information organizations at the national, regional, and city levels.  We will also work to train more people who have advanced skills to do this work.

Working together at a national level we will develop and share new models and standards for urban FNIM health information.  At the regional level we will design and test training workshops.  At the city level we will continue to build better urban FNIM datasets using some specialized methods we have developed over the past 10 years.  These methods use social networks to find FNIM peoples living in cities who are otherwise hidden in the regular information systems.  In this research program we will test out these methods in Winnipeg, which will be the first time that we have tested them outside of Ontario.

To do this work we have gathered together a team of over 50 FNIM organizational partners and researchers from across Canada and around the world.

This research program has the potential to change the way that FNIM living in cities are counted, ensuring that in the future every FNIM person is counted in, regardless of where they live.  This new information will in turn improve health services for FNIM in cities, making them more effective and efficient."
WrapAround Care for Youth Injured by Violence: A Randomized Control Trial,"['Snider, Carolyn']","['Cook, Karen', 'Hammerback, theresa J', 'Mahmood, Jamil A', 'Rivera, Justin', 'Robinson, Rob', 'Rost, Linda M', 'Spillett, Leslie L', 'Thomas, Nathan', 'Wiebe, Floyd T', 'Wolff, Liz T', 'Woodward, Heather R', 'Chernomas, Wanda M', 'Jiang, Depeng', 'Klassen, Terry P', 'Logsetty, Sarvesh', 'Mordoch, Elaine M', 'Strome, Trevor']","['Aboriginal Peoples', 'Community Based Participatory Research', 'Emergency Department', 'Injury', 'Intervention', 'Prevention', 'Public Health', 'Trauma', 'Wraparound Care', 'Youth Violence']",887829.0,281903,"Youth injured by violence is a major public health concern in Canada. It is the fourth cause of death and the leading reason for a youth to visit an emergency department. In Winnipeg, 20% of youth who visit an emergency department with an injury due to violence have a second visit for a subsequent violent injury within the following year. This is consistent with studies in other jurisdictions that demonstrate that violent injury is a chronic condition. 

Youth injured by violence are in a reflective and receptive state of mind, rendering the emergency department setting appropriate for intervention. We propose a WrapAround Care model delivered by a support worker with lived experience with violence, supported by a social worker, an addictions and mental health counsellor, a family counsellor and links to multiple community partners. Support workers will be on call 24 hours a day, 7 days a week in order to start the intervention in the ED and take advantage of the ""teachable moment"". 

The proposed study is a pilot randomized control trial to assess the feasibility of a randomized control trial  designed to assess efficacy. For the pilot trial we will assess recruitment, treatment fidelity, participant adherence and safety. The intervention arm will receive wraparound care initiated at the time of their visit for injury due to violence. The control arm will receive standard of care (usually a list of community contacts). We will use an adapted pre-consent randomization methodology. This intervention has been developed using a community based participatory research approach. Our team includes clinicians, nurses, social workers, community youth workers, ex-gang members, elders and researchers."
"Development, Implementation and Evaluation of Interventions for Youth Injured by Violence","['Snider, Carolyn']",['N/A'],"['Emergency Department', 'Intervention', 'Resilience', 'Youth Violence']",300000.0,350786,"Dr. Snider is an emergency physician in the Winnipeg Regional Health Authority, Associate Professor in the Department of Emergency Medicine, College of Medicine at the University of Manitoba and a Scientist at the Children's Hospital Research Institute of Manitoba. She has a strong track record in applying multiple methodologies to approach the chronic health problem of youth violence. In 2013, Dr. Snider launched the Emergency Department Violence Intervention program (EDVIP) study. EDVIP is a unique care program that uses a wraparound care model delivered by a support worker with lived experience with violence, assisted by a social worker and links to multiple community services. Successes are highlighted in this video: https://youtu.be/uxmns_Y-GUc. Dr. Snider uses integrated knowledge translation throughout her research to ensure that interventions are relevant to the community. She employs observational, randomized control trial as well as qualitative methodologies to understand the key risk and protective factors of youth violence and to design, implement and rigorously evaluate interventions. Dr. Snider has developed an international reputation for her research and is translating her research to policy at the World Health Organization. The CIHR Embedded Clinician Scientist Award is an ideal fit for Dr. Snider's program of research which focuses on care redesign for youth injured by violence and translating this to policies and programs that will improve the quality of care for this vulnerable population. This award would provide Dr. Snider with the protected time required as she continues to grow her research program to new areas of enquiry and mobilizes her knowledge both nationally and internationally."
WrapAround Care for youth injured by violence: A Randomized Control Trial,"['Snider, Carolyn']","['Cochrane, Carla', 'Mahmood, Jamil A', 'Wiebe, Floyd T', 'Chernomas, Wanda M', 'Forget, Evelyn L', 'Jiang, Depeng', 'Klassen, Terry P', 'Linden, Rick W', 'Logsetty, Sarvesh', 'Mordoch, Elaine M', 'Strome, Trevor']","['Aboriginal Peoples', 'Community Based Participatory Research', 'Emergency Department', 'Injury', 'Intervention', 'Prevention', 'Public Health', 'Trauma', 'Wraparound Care', 'Youth Violence']",100000.0,332986,"Youth injured by violence is a major public health concern in Canada. It is the fourth leading cause of death in youth and the foremost reason youth visit an emergency department (ED). In Winnipeg, an alarming 20% of youth who visit an ED with an injury due to violence will have an ED visit for a subsequent violent injury within one year. We propose a RCT comparing a hospital-based violence intervention (HVIP) vs. usual care. We will randomize 476 youth (238 to each arm) over 4 years. We have successfully completed a CIHR-funded pilot and have demonstrated that completion of this full-scale RCT is feasible. The HVIP will be a wraparound care model delivered by support workers with lived experience with violence under the direction of social workers. Support workers will meet youth in the ED at the time of their injury and work with them for ~1 year to address the issues that the youth identifies as putting them at risk of future violence. Support workers will be on call 24/7 in order to take advantage of the ""teachable moment"". This HVIP was developed using a community based participatory research approach. The primary outcome is repeat visit to any ED in Winnipeg for a subsequent injury due to interpersonal violence. Secondary outcomes include visits for substance use and mental health, interactions with the justice system and changes in education status. We are poised to have near complete follow-up using administrative data and chart review due to our partnership with the Manitoba Centre for Health Policy which houses all health data and links it to multiple social databases. This will be the first RCT of a HVIP powered to detect a difference in repeat injury, to study its effect on visits for substance use and mental health, education and justice and the first to complete a formal cost-effectiveness analysis. Our team has demonstrated that we have the expertise, environment and support necessary to complete it."
The Cedar Project: Sharing community wisdom about culturally-safe and trauma-informed care,"['Spittal, Patricia M']",['N/A'],"['Culturally-Safe Care', 'Indigenous Young People', 'Sharing Circles', 'Trauma-Informed Care']",12000.0,334674,"The Cedar Project is a two-city cohort study addressing HIV and hepatitis C (HCV)-related vulnerabilities among young Indigenous people who use non-injection and/or injection drugs in British Columbia (BC). Indigenous collaborators and investigators, collectively known as the Cedar Project Partnership, have governed the entire research process.  Recent findings have highlighted the significant barriers to accessing health services among young Indigenous people who use drugs - including unaddressed trauma and the lack of cultural safety offered in the healthcare system. The Partnership has called for the Cedar Project to contribute to educating health services about practical ways to deliver culturally-safe and trauma-informed healthcare to young Indigenous people who use drugs. To our knowledge, there is very little information available on successful ways of integrating culturally-safe and trauma-informed models of care, however members of the Cedar Project Partnership and others in the community have been providing such services for decades. 

We are seeking support from the Institute of Aboriginal People's Health - Institute Community Support for the following three aims: 1) to disseminate quantitative and qualitative research findings regarding trauma and access to care that has been shared by Cedar Project participants; 2) to host sharing circles with Cedar participants, Indigenous Elders, and health service providers with the objective of gathering wisdom about culturally-safe and trauma-informed care; and, 3) to create a handbook of practical recommendations for delivering culturally-safe and trauma-informed healthcare."
"The Cedar Project: Providing culturally-safe, strengths-based case management for the delivery of optimal hepatitis C care and treatment among Indigenous people who use drugs in Vancouver and Prince George, British Columbia","['Spittal, Patricia M', 'Yoshida, Eric M']","['Caron, Nadine R', 'Christian, Wayne M', 'Hamour, Abu Obeida A', 'Henderson, Earl', 'Jongbloed, Kate', 'Klein, Marina B', 'Krajden, Mel', 'Lester, Richard T', 'Oviedo-Joekes, Eugenia', 'Patrick, David M', 'Pearce, Margo E', 'Pooyak, Sherri D', 'Schechter, Martin T', 'Singer, Joel', 'Waters, Shannon T']","['Barriers To Care', 'Hepatitis C', 'Indigenous People Who Use Drugs']",1127636.0,344501,"This proposed study builds upon the previous successes of the Cedar Project - a prospective cohort study involving young Indigenous people who use drugs in Vancouver and Prince George, BC - to focus specifically on the feasibility and effectiveness of delivering direct acting antiviral (DAA) HCV treatments within a culturally-safe, strengths-based case management (SBCM) model of care. We anticipate that this 3-year observational study will make essential contributions regarding the delivery of HCV treatments among Indigenous people who use drugs in Canada including: 1) determining of the feasibility of delivering DAA HCV treatment in the ""real world"" using a model of care that both acknowledges trauma and builds upon strengths; 2) generation of scientific evidence that describes clinical and social predictors and outcomes related to successful DAA HCV treatment, and; 3) inform best practices for delivery of DAA HCV treatment among this population."
Designing targeted interventions to address HIV vulnerabilities and improve clinical outcomes among conflict affected adolescent girls and young women under 25 in Northern Uganda,"['Spittal, Patricia M', 'Malamba, Samuel', 'Muyinda, Herbert', 'Schechter, Martin T', 'Sewankambo, Nelson K']","['Blair, Alden H', 'Ekwaru, John Paul', 'Jongbloed, Kate', 'Katamba, Achilles', 'Lester, Richard T', 'Musisi, Seggane', 'Ogilvie, Gina S', 'Ogwang, Martin', 'Patel, Sheetal H', 'Patrick, David M', 'Pearce, Margo E']","['Combined Methodologies', 'Epidemiology Ethnography', 'Hiv/Aids', 'Mhealth', 'Post-Conflict', 'Psychosocial And Sociocultural Determinants Of Health', 'Young Women And Girls']",918000.0,356145,"With HIV vaccines unlikely to be available for years, marginalized populations in low income countries represent ""hotspots"" where specialized interventions are required to prevent transmission and support engagement in care. Four million young people aged 15-24 living with HIV globally are a critical group experiencing multiple barriers to care, however few studies have provided evidence for development of interventions. Acholi young women impacted by Northern Uganda's civil war are among the most neglected populations in East Africa. Complex societal processes contribute to vulnerability in this post-conflict environment and can drastically escalate susceptibility to HIV, other sexually transmitted infections (STIs), and early death. Young women in Northern Uganda are faced with the challenges of return migration, poverty, mental health, lack of health infrastructure, and insufficient services. They also experience increased opportunities for HIV exposure via untreated STIs, sexual violence, and sex work. Epidemiological data that characterizes the impact of war and the post-conflict environment on both vulnerability and resilience of young women in Northern Uganda are scarce. Little is understood about how to support young women's access to HIV care: treatment retention, adherence, and viral suppression. We will initiate a study addressing HIV vulnerability among young conflict-affected women aged 13-24 years in 3 Northern Ugandan districts - the areas most severely impacted by the protracted war between the Government of Uganda and the Lord's Resistance Army. Using ethnographic and epidemiological methods over 3 years, we will: 1) estimate prevalence/incidence of HIV and syphilis and identify risk factors; 2) investigate associations between post traumatic stress, resilience, and depression with HIV incidence, and; 3) pilot the feasibility and acceptability of using mobile phones to support engagement in HIV care."
"The Cedar Project: Preparing for culturally-safe, trauma informed COVID-19 response among young Indigenous people who use drugs in Prince George and Vancouver, BC","['Spittal, Patricia M', 'Schechter, Martin T']","['Behn Smith, Daniele M', 'Christian, Wayne M', 'Jongbloed, Kate', 'Lester, Richard T', 'Patrick, David M', 'Pearce, Margo E', 'Pooyak, Sherri D', 'Yoshida, Eric M']","['Barriers To Care', 'Covid-19', 'Indigenous People Who Use Drugs', 'Safe Quarantine/ Isolation']",549258.0,430354,"Indigenous people who use drugs in BC are facing two public health emergencies: COVID-19 and the ongoing overdose crisis. One may create additional risk for the other. On one hand, substance use may increase COVID-19 risk through sharing smoking/injection equipment; creating barriers to physical distancing; and housing instability. On the other hand, COVID-19
and its response may increase overdose risk due to rollback of harm reduction services, banning of guests in social housing, and forcible closure of encampments - pushing people to use drugs alone. Pandemic fears and restrictions may also impact mental wellbeing. Our study assesses the impact of COVID-19 and the pandemic response, as well as its domino
effects, among Indigenous people who use drugs. We will also adapt, implement, and determine the feasibility of offering a bundle of strengths-based, wraparound virtual supports using an existing software and weekly text messaging check-ins with trusted case managers. The study will inform a culturally-safe, trauma-informed COVID-19 response among Indigenous people who use drugs."
The Cedar Project: Strengthening Our Spirit Intervention for Indigenous peoples who use drugs in two Canadian cities,"['Spittal, Patricia M']","['Azar, Pouya', 'Behn Smith, Daniele M', 'Bizzotto, Riley N', 'Cassidy-Matthews, Chenoa M', 'Christian, Wayne M', 'Hendry, Jorden', 'Jongbloed, Kate', 'Leech, Norman V', 'Lester, Richard T', 'Oviedo-Joekes, Eugenia', 'Patrick, David M', 'Pearce, Margo E', 'Pooyak, Sherri D', 'Schechter, Martin T', 'Teegee, Mary P', 'Yoshida, Eric M']","['Fentanyl Crisis', 'Hiv/Aids', 'Indigenous Young People', 'Substance Use']",2297191.0,461678,"Luig (2011) notes ""...that [land] pedagogical philosophy allows for experiential learning...and relational understandings. Learning in this context is articulated as a dialogue, not only between students and teachers, but also between humans and their environment. Such encompassing understanding of learning, that integrates physical and emotional experiences, facilitates personal growth and addresses healthy living."" It follows that reconnecting to the land is a crucial pathway to health for young Indigenous peoples who use drugs. However, substance use interventions are usually derived from Western ways of knowing. This study was designed by Indigenous people for Indigenous people who use drugs and focuses on the potential for land-based approaches that promote wellness. We are building a program based on culture and land that is meant to help support young Indigenous peoples who use drugs out of the triple threat of overdose, COVID & racism.
Y1: (Re)connecting is about building trust with the Cedar team, the land, and in ceremony. It is characterized by Cedar's kitchen, indoor gardening & learning about the life cycle of salmon. Y2 &3 are called gathering and exploring and are focused on expanding participation in land-based activities, teaching, and ceremony. Our final phase (Y4): Is based on grounding, represents a year of preparation for participation in a Potlach ceremony; most participants are located between two territories, Coast Salish and Carrier, both are governed through Potlach. 
This study will be nested within the Cedar project cohort, a community driven longitudinal research initiative located in Prince George & the Vancouver's Eastside (DTES), which has a long track record of doing research that is meaningful to Indigenous peoples who use drugs. This work is community driven and grounded in the concepts of healing justice and ethical space of engagement. We will be using Indigenous methodologies and statistics to evaluate the intervention."
"The Cedar Project: Strengthening Our Spirit Intervention for Indigenous peoples who use drugs in Vancouver, BC","['Spittal, Patricia M']","['Azar, Pouya', 'Behn Smith, Daniele M', 'Bizzotto, Riley N', 'Cassidy-Matthews, Chenoa M', 'Christian, Wayne M', 'Hendry, Jorden', 'Jongbloed, Kate', 'Leech, Norman V', 'Lester, Richard T', 'Oviedo-Joekes, Eugenia', 'Patrick, David M', 'Pearce, Margo E', 'Pooyak, Sherri D', 'Schechter, Martin T', 'Teegee, Mary P', 'Yoshida, Eric M']","['Fentanyl Crisis', 'Hiv/Aids', 'Indigenous Young People', 'Substance Use']",1977524.0,487709,"Luig (2011) notes ""...that [land] pedagogical philosophy allows for experiential learning, multi-logic-ality, and relational understandings. Learning in this context is articulated as a dialogue, not only between students and teachers, but also between humans and their environment. Such encompassing understanding of learning, that integrates physical and emotional experiences, facilitates personal growth and addresses healthy living"" (page 16). It follows that reconnecting to the land is a crucial pathway to health for young Indigenous peoples who use drugs. However, substance use interventions are usually derived from Western ways of knowing. This study was designed by Indigenous people for Indigenous people who use drugs and focuses on the potential for land-based approaches that promote wellness. We are building a program based on culture and land that are meant to help support young Indigenous people who use drugs out of the triple threat of overdose, COVID, and racism.
Year 1: Connecting and reconnecting is about building trust with the Cedar team, the land, and in ceremony. It is characterized by Cedar's kitchen, indoor gardening, and learning about the life cycle of salmon. Years 2 and 3 are called gathering and exploring and are focused on expanding participation in land-based activities, teaching, and ceremony. Our final phase (Year 4) is based on grounding and represents a year of preparation for participation in a Potlach ceremony. Participants are located on Coast Salish territories, which are governed through Potlach.
This study will be based in Vancouver and nested within the Cedar Project cohort, a community driven longitudinal research initiative, which has a long track record of doing research that is meaningful to Indigenous peoples who use drugs. This work is community driven and grounded in the concepts of healing justice and ethical space of engagement. We will be using Indigenous methodologies and statistics to evaluate the intervention."
"Intersections of Gender, Work and Health: Migrant Beer Sellers in Southeast Asia","['Spitzer, Denise L']","['Grassman, Jean A', 'Kaoaiem, Hatairat', 'Kounnavongsa, Somphone', 'Sisokhom, Sek', 'Somrongthong, Ratana', 'Webber, Gail C']","['Intersectionality', 'Migrant Workers', 'Occupational Health', 'Participatory Research', 'Precarious Labour', 'Social Determinants Of Health', 'Southeast Asia']",264294.0,292860,"Throughout Southeast Asia, young women, primarily rural-to-urban migrants work, often on commission, selling beer in bars, restaurants, nightclubs and other venues. In October 2009, with support of CIHR and IDRC, a group of Canadian and Southeast Asian researchers, in addition to beer sellers, and representatives from government, industry, and the NGO sector from Thailand, Laos, Cambodia and Vietnam, met in Cambodia to identify the most pressing health issues faced by these marginalized workers. Workplace conditions intersecting with gendered roles and expectations were cited as among the most significant contributors to women's deteriorating health status. The primary objectives of this research are to document the workplace hazards faced by migrant women beer sellers in four Southeast Asian countries and to analyze the gendered dimensions of these hazards. Our secondary objectives are to develop a set of recommendations to mitigate the deleterious aspects of this work and contribute to our understanding as to how gender, work, and health intersect with other social identifiers. To address these primary objectives, we will host focus groups in Bangkok, Phnom Penh, Vientiane, and Hanoi with 24 to 30 beer sellers who work in three different types of venues; conduct four to six hours of observational sessions in each city in each type of venue; distribute a survey on workplace hazards to beer sellers employed in a variety of settings; and analyze findings both in each country and collectively with research assistants and other team members at a face-to-face meeting. To respond to our secondary objectives, we will identify potential areas of mitigation after conducting our analysis in our face-to-face meeting; share and refine recommendations at a meeting with government, industry, NGOs, and advocacy groups; and situate our findings within the broader theoretical debate about intersectional approaches to work, health and gender."
"Images of a Globalized World: Collaborative Visual Ethnography, Intersectionality, and Health","['Spitzer, Denise L']","['Prentice, Tracey']","['Global-Local Interactions', 'Globalization And Health', 'Intersectional Analysis', 'Participatory Research Methods', 'Political Economy Of Health', 'Visual Ethnography']",25000.0,257906,"Visible Voice, a virtual network initiated in 2006 by Vincent O'Brien, Professor of International Health and Visual Ethnography at the University of Cumbria (UK), includes participants ranging from Franco-African migrants in northern England and villagers in rural Kyrgyzstan to Latin American immigrant women in Ottawa, HIV+ Aboriginal women in Toronto and Montréal, and scholars from the University of Ottawa, among others. Members of Visible Voice use various digital technologies such as photography, video, PowerPoint, and other capture and dissemination media to share their experiences of health with community, practice, and policy audiences in various locales and via the internet. To date, different sub-sets of the Visible Voice membership have met virtually as part of meetings, conference workshops, and visual art installations to communicate about their experiences and to inspire each other in their work. This planning meeting, however, will allow us to assemble and to plan future research endeavours that would attend to common interests pertaining to health and well-being that may be disparately experienced depending on, amongst other factors, geographical and social location. Specifically, we intend to launch an inquiry that would deploy an intersectional lens to explore the use of collaborative visual ethnography as a means of illuminating the perceived impact of globalization on health and well-being."
The Power of Linked Data: Investigating Social Determinants of Child Health and their Implications in Reducing Pediatric Traumatic Injury.,"['Spiwak, Rae']","['Afifi, Tracie O', 'Brownell, Marni D', 'Chateau, Daniel', 'Logsetty, Sarvesh', 'Sareen, Jitender']","[""Children'S Health"", 'Epidemiology', 'Injury', 'Pediatrics', 'Population Health', 'Prevention', 'Sex And Gender', 'Social Determinants Of Health', 'Social Equity', 'Trauma']",60000.0,435023,"Traumatic physical injuries are the number one cause of hospitalization and death among children in Canada. These injuries have a significant impact on mental, physical, and social health for the remainder of the child's life. The Canadian Pediatric Society has identified that ninety percent of these unintentional injuries are preventable. The burden from injury can be reduced through prevention programs tailored to at-risk groups. Thus, it is important to understand what social factors place some children at greater risk for traumatic physical injury. Existing research does not provide a strong explanation of how these factors influence a child's risk of injury. We propose to better understand the association between social factors and traumatic physical injury in children using information based on large population-wide data. We will examine a 17-year group of 11,000 children hospitalized for traumatic physical injury and 55,000 matched uninjured children by linking longitudinal administrative and clinical data contained at the Manitoba Centre for Health Policy. We will examine 14 social factors including: Use of income assistance, rural/urban status, socioeconomic status, children in care, child mental disorder, and parental factors (involved with criminal justice system, education, social housing, immigration status, high residential mobility, mother's age at first birth, parental Axis I mental disorder, parental Axis II mental disorder, and parental physical disorder) to identify groups and periods of time when children are at greatest risk for traumatic physical injury. Knowing these at-risk factors will guide decision-makers and health policy makers to improve injury prevention efforts by targeting children that are most vulnerable."
The Power of Social Determinants of Health and their Implications for Reducing Alcohol-related Trauma.,"['Spiwak, Rae', 'Logsetty, Sarvesh']","['Afifi, Tracie O', 'Bolton, James M', 'Brownell, Marni D', 'Currie, Cheryl L', 'Gillman, Lawrence M', 'Nantais, Jordan', 'Oppenheimer, Mark W', 'Sareen, Jitender', 'Ziesmann, Markus T']","['Alcohol Related Traumatic Injury', 'Alcohol Use', 'Child Social Determinants Of Health', 'Equity', 'Injury Prevention', 'Population-Wide Data', 'Sex', 'Social Determinants Of Health', 'Traumatic Physical Injury', 'Young Adults']",100000.0,452616,"Alcohol-related deaths have been referred to as a silent epidemic in Canada, with 250 alcohol-related hospitalizations daily. Alcohol is a risk factor for traumatic physical injury. Traumatic physical injuries are the primary cause of death and a leading cause of hospitalizations worldwide. Injuries have significant impact on mental, physical, and social health for the rest of the person's life. While burden from injury can be reduced through prevention programs, the programs are more effective if targeted to at risk groups. Social determinants of child health (SDOH) can help us understand which factors place young adults at greater risk for alcohol-related traumatic injury, guiding the development of targeted prevention strategies that engage participants from at-risk groups. 

We propose to better understand the association between SDOH and alcohol-related traumatic physical injury in young adults by using information based on large population-wide data. We will examine a longitudinal group of over 2800 young adults hospitalized for alcohol-related traumatic physical injury and over 2000 young adults with injury but no alcohol, by linking longitudinal administrative and clinical data contained at the Manitoba Centre for Health Policy. We will examine 13 SDOH over childhood including: Use of income assistance, rural/urban status, socioeconomic status, children in care, child mental disorder, parental factors (involved with criminal justice system, education, social housing, immigration status, high residential mobility, mother's age at first birth, parental mental disorder, and parental physical disorder) to identify groups and periods of time which identify females and males at greatest risk for alcohol-related traumatic injury. Knowing these evidence-based at-risk factors will guide decision-makers/health policy makers to improve injury prevention efforts by targeting individuals that are most vulnerable."
Beyond the male image: A comparative analysis of the lived experiences of testicular and prostate cancer survivors,"['Spriggs, Paul D']",['N/A'],"['Cancer Research', 'Health Research', 'Masculinity Studies', 'Medical Sociology', ""Men'S Health"", 'Photo Elicitation', 'Qualitative Research', 'Sex And Gender Research', 'Sociology Of Health And Illness', 'Visual Methods']",22000.0,196062,"Two of the most common illnesses specific to the male population are testicular cancer and prostate cancer. While the former typically affects men under age 40, the latter tends to occur more frequently in older men.  It is predicted that this generation gap may play a role in the patient's self-concept, his understanding of masculinity, and how his cancer diagnosis/treatment intersects these elements.  Qualitative research is necessary to explore these issues.  Using the qualitative research method of photo elicitation, my Doctoral research builds upon my Master's thesis, which explores the lived experiences of men who have been diagnosed with testicular cancer, to include prostate cancer survivors.  As a visual methodology, photo elicitation includes the use of photographs during the interview process.  The intent behind this method is that participants take photos of scenes that depict their experiences, and then use them as focal points in the interviews, enabling them to discuss difficult subjects by referring to their photographs.  Because male participants are often reluctant to disclose personal information pertaining to their health conditions, photo elicitation is an ideal method for conducting qualitative research with men.  Through my Doctoral research, I will be able to provide a comparative analysis of the lived experiences of prostate cancer and testicular cancer survivors.  Insight into the ways these two diseases are experienced is key to understanding how men react and cope with illness, what their needs are for after-care treatment, and what measures need to be taken to ensure men seek routine medical exams."
Social interactions in relation to bilingual development of deaf children learning signed and spoken languages in an inclusive setting,"['Squires, Bonita']",['N/A'],"['Bilingual Language Development', 'Cognitive Development', 'Deafness', 'Language Acquisition', 'Sign Language', 'Social Development']",17500.0,225087,"Deaf children in the Maritimes are educated in an inclusive educational system designed for hearing students, supported through the services of interpreters. Typically, these students receive limited exposure to skilled signers due to their lack of daily contact with the Deaf community and the fact that the interpreters and parents whose signing they are exposed to on a daily basis are rarely native signers. They also receive drastically reduced exposure to the spoken language surrounding them due to their hearing loss and the severe limitations of learning English through speech reading. Consequently, these children experience delayed acquisition of both signed and spoken languages. Along with reduced levels of language input and learning comes a reduction in access to information and meaningful interactions with peers, which are crucial for appropriate social and cognitive development. In this study, I will assess the American Sign Language and English abilities of deaf children in the Maritimes and look for connections between their language abilities and their meaningful social interactions. I predict that lower language abilities will correspond with less frequent and complex social interactions of deaf students with deaf and hearing same-age peers, compared to hearing children and youth. Results from this study will inform parents of deaf children and professionals working with deaf children and youth by preparing an information pamphlet and a Youtube video in ASL with English voice-over for public distribution. This will assist in providing appropriate language interventions and social opportunities for deaf youth as they develop towards becoming cognitively healthy and productive members of society."
Inappropriateness of Health Care in Canada,"['Squires, Janet E', 'Grinspun, Doris R.']","['Bornstein, Stephen E', 'Brien, Susan E', 'Dobrow, Mark', 'Estabrooks, Carole Anne', 'Graham, Ian D', 'Greenough, Megan J', 'Grimshaw, Jeremy M', 'Hillmer, Michael', 'Horsley, Tanya A', 'Katz, Alan', 'Krause, Christina', 'Lavis, John N', 'Légaré, France', 'Levinson, Wendy', 'Levy, Adrian R', 'Majumdar, Sumit R', 'Mancuso, Michelina', 'Morgan, Steven G', 'NadalinPenno, Letitia M', 'Neuner, Andrew', 'Teare, Gary F', 'Tepper, Joshua D', 'Vandyk, Amanda', 'Widmeyer, Denise', 'Wilson, Michael G']","['Health Care Delivery', 'Knowledge Translation', 'Quality Improvement', 'Systematic Review']",275400.0,369799,"We will examine inappropriate health care in Canada. We define 'inappropriate health care' as: 1) inappropriate clinical practices, meaning underuse, overuse and misuse of clinical practices or 2) inappropriate settings, meaning providing care in a health setting that does not match the patient's clinical characteristics or the practices required for his or her care. The goal of this research project is to inform quality improvement programs across Canada by conducting a systematic review of inappropriate health care in Canada. Our specific research objectives are to: 1) systematically search and critically review published and grey literature for studies of inappropriate health care in Canada; 2) estimate the nature and magnitude of inappropriate health care in Canada and in its provincial and territorial jurisdictions; and 3) inform a research and action agenda for future quality improvement activities aimed at reducing inappropriate health care in Canada. Our main output will be the first-ever evidence-based compendium of inappropriate health care in Canada. From this we will develop and distribute to provincial/territorial and national governments and leaders in health care quality detailed summary reports of inappropriate health care across Canada and in their province/territory. These reports will detail both the nature and the magnitude of inappropriate health care in the jurisdiction for three core care categories: preventive care, acute care, and chronic care. We will also bring together the key stakeholders from across the country involved in health care quality. We will share with them our findings to stimulate discussions with them to inform: i) an action agenda on how to reduce inappropriate health care in Canada, and ii) a research agenda that identifies areas where future research and/or monitoring are needed in inappropriate health care in Canada."
