Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Cuystwi: Indigenous Youth Wellness - Assessing the impact of an online upstream suicide prevention program,"['Laliberte, Nancy J']",['N/A'],"['Aboriginal Youth Suicide Prevention', 'Community Based Participatory Research', 'Health Promotion', 'Indigenous Methodologies']",108000.0,317897,"In Canada, rates of suicide among Indigenous youth remain higher than non-Indigenous youth. In BC, the Transformative Change Accord: First Nations Health Plan identifies establishing mental health programs to address substance use and youth suicide as a priority action area in health.  Studies have found maintaining cultural continuity is fundamental to the prevention of youth suicide in Indigenous communities. There is emerging research to support cultural connectedness as preventative of suicide risk. The Cuystwi: Indigenous Youth Wellness project emerged from conversations with Indigenous communities expressing their frustration at a lack of culturally relevant community based programs to prevent youth suicide. The Cuystwi project is an online training set out in modules of activity and video based interactive learning. The modules address the importance of culture, the history of colonization from an Indigenous perspective, tools to deal with racism and healthy relationships. The training is a paired with existing community youth programming. I propose to test the feasibility, acceptability and knowledge uptake of the training with the youth and facilitators involved in Cuystwi using a combination of appropriate epidemiological, Indigenous and evaluation methods. This will be accomplished by co-creating wellness indicators with Indigenous communities participating in the project to assess the impact of the training on youth and facilitators. The hope is that Cuystwi will be an effective, acceptable and relevant program for Indigenous communities to improve well-being in youth. This research has the potential to add to upstream health promotion programming for Indigenous youth in BC using cost-effective online resources combined with community programming."
Population-based study to determine the appropriateness of antibiotic use for primary care in British Columbia and Ontario using administrative data,"['Lalji, Fawziah']","['Morris, Andrew M', 'Patrick, David M', 'Povitz, Marcus', 'Shariff, Salimah', 'Silverman, Michael']","['Antibiotics', 'Antimicrobial Stewardship', 'Appropriateness', 'Epidemiology', 'Population Health', 'Respiratory Tract Infection']",374851.0,389741,"Antibiotics are one of the most important types of medicines available today. They are unique because they not only treat symptoms, but can also cure patients' infections altogether. Unfortunately antibiotics are becoming less effective as resistant bacteria, which are immune to their effects, become more common. Understanding what is causing bacterial resistance, and making sure that antibiotics are used responsibly is the most important global health crisis of the twentieth century. The provinces of Ontario and British Columbia have examined the quantity of antibiotics used for over a decade. However, this project will be the first to evaluate the quality of antibiotics prescribed. The concept of appropriate prescribing is an important and unexplored aspect of the problem. Understanding both the quantity and quality of antibiotic use is necessary in order to design effective interventions and make sure antibiotics are still useful for future generations of Canadians."
Bolstering resilience in youth coping with stigma,"['Lal, Shalini']","['Saewyc, Elizabeth M', 'Suto, Melinda']","['Adolescents', 'Coping', 'Mental Health And Addictions', 'Population Health Interventions', 'Qualitative-Quantitative', 'Resilience', 'Social Determinants Of Health', 'Social Environment', 'Stigma', 'Youth']",3000.0,263621,"This café scientifique brings together a diverse range of community members for an evening of thought provoking discussion on resilience research recently conducted with stigmatized youth living in British Columbia. We will discuss stigma in relation to mental illness, sexual orientation, abuse, exploitation, and present strengths and protective factors that buffer youth against the impact of stigma, bolster resilience, and decrease health inequities. Questions that will be addressed include: What is stigma? What is resilience? What are the different forms of stigma? What do youth themselves say about stigma and resilience? And, which strengths and protective factors are important for supporting resilience among youth coping with stigma at school and in the community? This knowledge is relevant for community members such as parents, teachers, and service providers interested in understanding how young people can overcome significant adversities in their lives and continue on their pathway towards health and wellbeing. The café is planned and implemented through a partnership between the BC Ministry of Health's Population and Public Health Branch, the Stigma and Resilience Among Vulnerable Youth Coalition (UBC School of Nursing), and the Department of Occupational Science and Occupational Therapy at UBC."
Resilience in youth recently diagnosed with psychosis: The role of daily activities and the environment,"['Lal, Shalini']",['N/A'],['Ics Travel Awards'],1000.0,240964,ICS Travel Awards
Resilience in youth recently diagnosed with psychosis: The role of the environment,"['Lal, Shalini']",['N/A'],"['Coping', 'Cultural', 'Culture', 'Determinants Of Health', 'Economic', 'Environment (Social', 'Ethicity', 'Geographical)', 'Health Promotion', 'Population Health', 'Psychosis', 'Qualitative Methods', 'Race', 'Resilience', 'Youth Mental Health']",70000.0,206154,"Psychotic symptoms are associated with three of the top five leading causes of disability in the world: schizophrenia, bipolar disorder and major depression. Symptoms of psychosis (hallucinations, delusions, and disorganized thoughts) typically emerge during the critical developmental period of adolescence and young adulthood. The onset of psychosis during this stage of life can seriously derail transitions to higher education/vocational training, employment, marriage and parenthood. Little is known about how a young person develops resilience (the capacity to cope) when faced with the challenging circumstances associated with an early onset of psychosis. This project will explore the experiences of resilience and adversity from the perspective of youth recently diagnosed with psychotic illness and from the perspective of their supportive networks such as family caregivers and service providers. In particular, the study aims to identify aspects of the environment that shape the development of resilience when a young person is diagnosed with psychosis. Hence, specific topics that will be investigated include: the role of the social, cultural, geographical and economic environment (micro and macro levels) in supporting and hindering resilience. The results from this project will broaden our understanding of resilience and will inform the development of guidelines and tools to assess important aspects of resilience not captured by currently available coping and resilience measures. The results will also be used to develop and test psychological and social interventions targeted at building the capacity to cope in youth recently diagnosed with psychosis. Ultimately, this work will contribute to improving treatment options and care for youth and prevent long term disabilities associated with chronic diseases such as schizophrenia, bipolar disorder, and major depression."
Strategic Engagement of Patients in Sepsis preclinical Studies (SEPSIS): A Priority-Setting Exercise to Identify Patient Important Questions,"['Lalu, Manoj M', 'Fergusson, Dean A']","['Bergeron, Marie-Maxime', 'Bourque, Stephane', 'Cepinskas, Gediminas', 'Fox-Robichaud, Alison E', 'Gill, Sean E', 'Hendrick, Kathryn', 'Liaw, Patricia C', 'Macala, Kimberly', 'McDonald, Braedon A', 'Mendelson, Asher A', 'Proulx, Laurie', 'Saeed, Sehar']","['Nominal Group Technique', 'Patient Engagement', 'Patient Partners', 'Patient Priorities', 'Priority-Setting', 'Sepsis']",25000.0,487935,"Patient engagement in research promotes collaboration between researchers and individuals with firsthand experience of a health condition or their informal caregivers. This inclusive approach has been widely recognized in clinical research for increasing understanding of patient priorities and aligning research with patient perspectives. However, our previous work has revealed a gap in engaging patients in preclinical research, which involves laboratory investigations with cells and animals (Fox et al., eBiomedicine 2021).

To address this critical gap, we propose a novel approach where patient partners and researchers are brought together to identify research questions suitable for preclinical research on sepsis (i.e., life-threatening infections that require intensive care). Our approach involves a daylong meeting, along with pre- and post-meeting activities, during which research priorities will be identified for investigation in preclinical sepsis research. 

During the meeting, patient partners, researchers, trainees, and knowledge users will participate in facilitated discussions on sepsis and preclinical models. These discussions will lead to a priority-setting exercise that identifies a preclinical sepsis research question of interest to be studied in a future preclinical systematic review, and then in a lab model of sepsis.

This meeting will be the first step toward patient engagement in preclinical sepsis research. By actively involving patient partners as co-investigators, our initiative will pave the way for advancements in patient engagement across preclinical research. This includes integrating patient perspectives in priority setting and exploring avenues for patient involvement at the earliest stages of research. Our meeting and approach will serve as a model for other preclinical researchers to follow."
Improving Emerging Disease Detection: Examining the Role for Internet-based Informal Information,"['Langlois, Mathieu']",['N/A'],"['Data Comparison', 'Emerging Diseases', 'Epidemiologic Surveillance', 'Informal Information', 'Internet-Based', 'Prevention']",17500.0,184111,Not Applicable
Knowledge Translation Tools for Capacity-Building in Canadian Environmental Health Atlas,"['Lanphear, Bruce P']","['Gue, Lisa', 'Nicol, Anne-Marie', 'Phipps, Erica', 'Bassil, Kate', 'Buzzelli, Michael D', 'Moffatt, Hannah', 'Peters, Paul A']","['Adult Education', 'Atlas', 'Canada', 'Environmental Health', 'Knowledge Dissemination', 'Knowledge Translation', 'Mapping', 'Public Health', 'Social Media']",98974.0,244959,"The Canadian Environmental Health Atlas aims to: 1) raise awareness of the number of ways in which the environment affects human health; (2) highlight the importance of environmental health in health promotion and disease prevention; and (3) build a common use of language for inter-disciplinary communication and cooperation in the broad field of public health. The Atlas is a visual publication which emphasizes Canadian research and case studies using maps, graphics and narrative to explain concepts of environmental health. The Canadian Environmental Health Atlas will be available in an open access publication available for download online. The website hosting the publication will also have educational tools, including pre-set electronic presentation slides and online videos (e.g. Ted Talk style presentations), and the opportunity for online engagement (e.g. online rating, commenting, and sharing functions). The Atlas publication and tools are intended to reach a broad audience of people interested in environmental health, including the media, multidisciplinary researchers, community and public health advocates, health practitioners and the general public. By engaging these diverse audiences, the potential impact of the Atlas is to increase public awareness about the immense impact environmental influences have had on morbidity and mortality over the past century, including public health successes. It will also build support for further improvements in environmental conditions to further enhance the health of Canadians."
Exploring How Young Women From Low-Income Neighbourhoods Perceive Their Emotional Health,"['Lapalme, Josée']",['N/A'],"['Emotional Health', 'Grounded Theory Approach', 'Low-Income Neighbourhoods', 'Photovoice Technique', 'Qualitative Methodology', ""Young Women'S Health""]",17500.0,200079,"Many studies show that neighbourhoods have an important impact on young adults' emotional health. These studies found that low-income neighbourhoods often act as barriers to achieving and maintaining an optimal emotional health due to various neighbourhood-level factors. Furthermore, young women are often more sensitive to these neighbourhood effects than young men. This sensitivity elevates their risk to experience more severe emotional health problems than their young male counterparts. However, there exists a gap in the literature regarding how young women from low-income neighbourhoods perceive their emotional health. Therefore, using qualitative methods, this study will explore how young women (ages 14 to 18) from a low-income neighbourhood in Halifax, Nova Scotia perceive their emotional health. It will also seek to explore what these young women perceive to be the key neighbourhood-level determinants influencing their emotional health and what they believe is needed in their neighbourhood to improve their emotional health. In-depth semi-structured interviews and photovoice technique (i.e. photos taken by participants) will be employed to collect the data. The findings of this study will better shape health promotion related policies and programs to better suit the specific needs of this vulnerable population in the hopes of creating emotionally healthier young women."
How stakeholders' perceive the effects of future Scottish tobacco control on smoking inequalities,"['Lapalme, Josée']",['N/A'],"['Cancer Prevention', 'Ics Travel Award', 'Smoking Inequalities', 'Tobacco Control Policies']",1000.0,368407,"Background. Despite significant declines in smoking prevalence in Scotland, 34% of people living in the most deprived areas smoked in 2014, compared to 9% of those living in the least deprived areas. Few studies have examined tobacco control's effects on smoking inequalities and their findings are inconsistent. Some studies found that certain tobacco control policies have had the unforeseen effect of increasing social exclusion and stigmatization among deprived smokers. This issue is challenging for the Scottish government, which aims to design policies to reduce smoking prevalence and smoking inequalities. To better understand how tobacco control affects inequalities, we sought the perspectives of those involved in its design. We asked: How do tobacco control stakeholders perceive future Scottish tobacco control policies as affecting smoking inequalities? Methods. We conducted a qualitative thematic document analysis of 92 Scottish government consultations completed by tobacco control stakeholders in 2014. We analysed 12 questions that addressed future tobacco control (i.e. smoke-free NHS grounds and children's outdoor areas) and their effects on inequalities. Results. Many stakeholders agreed that further de-normalised smoking with national smoke-free policies was key to reducing smoking inequalities. A few stakeholders were concerned of the stigmatizing and exclusionary effects of smoke-free policies on deprived groups. They suggested that community groups be involved in future policy design to reduce inequalities. Conclusions. Scarce research examines tobacco control stakeholders' perspectives although they are critical in policy design. Results suggest that their perceptions of the effects of tobacco control on smoking inequalities vary, with many failing to consider tobacco control's potential effects on increases in inequalities. Researchers and stakeholders need to consider how smoking inequalities are perceived to design future equitable tobacco control."
Social inequalities in smoking across Montreal neighbourhoods: Understanding young adults' experiences of neighbourhood smoking-related norms and practices,"['Lapalme, Josée']",['N/A'],"['Focus Groups', 'Health Equity', 'Health Promotion', 'Neighbourhoods', 'Population Health', 'Qualitative Research', 'Smoking', 'Social Inequalities', 'Young Adults']",1169.0,364667,"Although smoking prevalence has significantly decreased, it remains highest among individuals of low socio-economic status and young adults (YA). A relationship between social inequalities in smoking and neighbourhood-level deprivation has also been found with higher smoking prevalence reported in high deprivation neighbourhoods. What remains unclear is the relationship between neighbourhood-level deprivation and smoking in YA. We sought to examine YAs' experience of smoking in relation to the deprivation level of their neighbourhood to better understand social inequalities in smoking. This qualitative descriptive study was undertaken in the context of the Interdisciplinary Study of Inequalities in Smoking, which examines the relationship between neighbourhood deprivation and social inequalities in smoking among YA in Montreal. We used secondary data collected through nine focus groups with YA (4 men, 5 women; 18-25 years old) residing in four Montreal neighbourhoods (2 high, 2 low deprivation). We used the collective lifestyles framework to guide thematic analysis and explore within and between neighbourhood social norms and practices. Each neighbourhood had unique local smoking-related social norms and practices. Yet, we observed similarities by neighbourhood-level deprivation. Permissive smoking-related social norms in high-deprivation neighbourhoods made it difficult to avoid smoking and/or quit. Conversely, strict anti-smoking norms within low-level deprivation neighbourhoods resulted in smoking in secret and/or only amidst 'acceptable' social settings. Smoking-related social norms and practices among YA seem to vary according to neighbourhood-level deprivation. Findings reveal the possible influence of neighbourhoods in reproducing social inequalities in smoking among YA. They also allow us to advocate for policies and interventions that consider the impact that norms and practices in neighbourhoods can have on social inequalities in YA smoking."
Niikaniganaw (All My Relations) II - the COVID-19 Rapid Response: Indigenous approaches to synthesizing knowledge for culturally-safe and stigma free mental health care for under-served Indigenous communities in Ottawa-Gatineau,"['Laperrière, Hélène', 'Bendevis, Christina']","['Albert, Alexandre', 'Desjardins, Francine', 'Dopler, T. Sharp', 'Annous, Rana', 'Chomienne, Marie-Hélène', 'Layman-Pleet, Leah', 'Zombre, Inès']","['Covid-19', 'Culturally Safe Care', 'Hiv And Aids', 'Indigenous People Living With And Affected By Hiv', 'Mental Health', 'Racism']",50000.0,425058,"Developing capacity for stigma free and culturally safe care in health and social service providers is an urgent and critical need in Ottawa-Gatineau. The Niikaniganaw model outlined in Phase 1 (CIHR catalyst grant, 2018) and 2 (CIHR operating grant HIV/AIDS CBR, 2020) is designed to address this need in existing health and social service providers. We are also committed to building capacity for stigma free and culturally safe care in students who will be the future health or social service professionals. In this COVID-19 rapid response grant, we will focus on the following questions: 
1) How is COVID-19 affecting the mental health of Indigenous community members in Ottawa-Gatineau who are living with or affected by HIV or related issues, such as substance use, mental illness, poverty, or homelessness? How are they receiving / adapting to the standard public health messaging?
2)What is the effect of COVID-19 on the mental health of health and social service providers who serve these communities?
3)What does culturally-safe and stigma free care in health and social services look like in the age of COVID-19, and by extension, future pandemics or remote / isolated environments?
4)How can we develop capacity for culturally-safe and stigma free mental health care for under-served Indigenous communities in Ottawa-Gatineau in the context of COVID-19?
Building from previous experience and existing relationships with university academics, community partners, NGOs, social and health services providers, indigenous and non-indigenous, we will adapt the Niikaniganaw model to the COVID-19 context, and offer 'virtual' sharing circles and ceremonies to answer these questions. These sharing circles will be co-facilitated by researchers and Indigenous Knowledge Carriers. We will document and evaluate the challenges and opportunities of providing virtual sharing circles and ceremonies in real world with indigenous approaches of synthesizing knowledge and healing."
Communication de l'information génétique entre les membres de familles à haut risque de cancer du sein héréditaire,"['Lapointe, Julie']",['N/A'],"['Cancer Du Sein', 'Communication Familiale', 'Comportements De Santé', 'Méthodes Quantitatives', 'Qualité De Vie', 'Test De Prédisposition Génétique']",105000.0,184467,"Depuis l'identification des gènes BRCA1 et BRCA2, les personnes ayant des antécédents familiaux de cancer du sein peuvent être testées afin de connaître leur risque de développer cette maladie. Bien que les tests génétiques comportent des bénéfices médicaux, ils ont toutefois des implications individuelles et familiales. Les connaissances actuelles au niveau de la communication familiale et de son impact relationnel et comportemental sont limitées. Étant donné la nature de certaines relations familiales et la complexité de l'information génétique, il est important de mieux comprendre la nature et les processus de la communication de l'information génétique entre les apparentés. L'étude présentée ici vise à comprendre comment les individus testés pour une prédisposition au cancer liée aux gènes BRCA1 et BRCA2 communiquent l'information génétique aux membres de leur famille. L'étude vise également à comprendre l'impact de la communication sur les relations familiales et sur l'ajustement psychosocial des personnes testées. Ces connaissances permettront de guider le travail du nombre grandissant de professionnels qui auront à oeuvrer dans le contexte génétique."
Étude sur la relation entre les lésions intraépithéliales de haut-grade (VIN) et le cancer de vulve: virus du papillome humain (VPH) et cofacteurs,"['Laprise, Claudie']",['N/A'],"['Analyse De Survie', 'Bio-Marqueurs De Progression', 'Cancers Et Pré-Cancers De Vulve', ""Comparaison Avec D'Autres Populations"", 'Impact De La Vaccination Contre Le Vph', 'Logistique Et Gee', 'Recommandations En Santé Publique', 'Régression De Cox', 'Situation Des Femmes Du Québec', 'Virus Du Papillome Humain', 'Épidémiologie']",105000.0,184641,"Les lésions précancéreuses sont en augmentation partout dans le monde, le Canada y compris. La situation au Québec concernant ces lésions avec un fort potentiel de se transformer en cancer est peu connue en raison de la non-présence d'un système de surveillance et de registre répertoriant les cas. Les objectifs de cette étude sont basés sur un système de surveillance en train d'être implanté par l'Institut national de santé publique du Québec: des données seront recueillies à propos des femmes atteintes de lésions précancéreuses ou de cancer de vulve. L'étude présente veut évaluer l'information recueillie pour:
-mieux comprendre l'histoire naturelle de la maladie;
-trouver des marqueurs biologiques de progression de la maladie pour favoriser le diagnostic précoce, notamment le VPH.
-formuler des recommandations concernant le diagnostic, l'organisation clinique et la prise en charge des patientes;
-évaluer la survie des femmes atteintes;
-évaluer l'impact qu'aura la vaccination sur ces types de lésions.

L'analyse descriptive de chaque patiente sera effectué pour évaluer le parcours de chque patiente. Des méthodes statistiques seront utlisées pour évaluer le rôle des facteurs de progression et la survie de celles-ci. L'étude permettra de connaître davantage les lésions précancéreuses et cancéreuses de la vulve et contribuera ainsi à développer de nouveaux outils diagnostics, développer une méthodologie qui pourrait être applicable dans d'autres provinces ou pays et de mieux connaître la situation des femmes du Québec."
A New Vision: Dene First Nations Perspectives on Healthy Housing,"['Larcombe, Linda A']","['Avery Kinew, Kathi', 'Coar, Lancelot', 'Orr, Pamela', 'Saulnier, Brian M']","['Culture', 'First Nations', 'Housing', 'Policy', 'Social Determinants Of Health']",195910.0,277584,"Children and adults sleeping on mattresses on the floor in living rooms, moldy walls, broken windows, pails instead of toilets and expressions of despair are frequent images in the Canadian media associated with Manitoba First Nations on-reserve housing These conditions contribute to an array of respiratory infections, tuberculosis, chronic illnesses and mental illness. The federal governments response or intervention to the housing crisis in the north was to provide funding to communities who qualify and apply to programs through Canada Mortgage and Housing Corporation under Canada's Economic Action Plan. In Manitoba over 30 million dollars flowed through Canada Mortgage and Housing Corporation for new constructions on reserve between 2009 to 2011. Now in 2012, one year after this program ended there still is a crisis where inadequate housing seriously burdens the physical, social, spiritual and emotional health of northern FNs. The two Manitoba Dene communities, Northlands Denesuline First Nation and Sayisi Dene First Nation, identified a lack of vision for housing that integrates their cultural and social values, and practical needs with existing housing policies and programs. The communities are prepared to evaluate the impact and relevance of the Canada's Economic Action Plan program for their community and explore how on-reserve housing stock can meet the need to be sustainable, culturally relevant, safe, and function within the Dene traditional lifestyle. The community lead project will tap into the creative energies of the youth to develop a vision to discover, envision and create culturally relevant housing and change policies to better reflect Dene values. The goal of this program is for the Dene communities to take stock of their housing post Canada's Economic Action Plan and to envision culturally relevant housing that promotes health equity, mental health, and a decreased burden of chronic and infectious diseases."
Connecting with cultural heritage: Land-based learning and healing through archaeology in northern Manitoba,"['Larcombe, Linda A', 'Hatala, Andrew R', 'Kelvin, Laura E']","['Collins, Benjamin', 'Orr, Pamela']","['Archaeology', 'Community-Led Participatory', 'Cultural Heritage', 'Cultural Heritage Policy And Management', 'Inuit, Dene And Cree Youth Health And Well-Being', 'Land-Based Healing', 'Land-Based Learning', 'Sex And Gender', 'Traditional Knowledge']",1438199.0,468275,"Indigenous connections with the Land  are essential and critical to cultural identity, sovereignty and well-being. The intergenerational loss of this connection and the harmful effects of colonial policies related to residential schools, foster care and the inequities in the Canadian health system has impacted the health and wellness of Inuit, Dene and Cree youth. Land-based learning and healing programs are opportunities for youth to reclaim and strengthen cultural practices and connections. The Land holds tangible evidence (archaeological sites and artifacts) of the thousands of years of Inuit, Dene and Cree presence along the coast of the Hudson Bay at Churchill, MB. The narratives, knowledge, evidence and experiences that cultural heritage retains can have a role in a strength-based approach for youths' repossession of the Land. This research will specifically explore what role cultural heritage and archaeological sites on the coast of Hudson Bay can have as part of Land-based programs. We will determine if cultural heritage in land-based healing programming can contribute to wellness and leadership development of Inuit, Dene and Cree youth, to cultural heritage sovereignty for Inuit, Dene and Cree communities, for the creation of processes and protocols for culturally appropriate cultural heritage management and to reconciliation work and increased knowledge among non-Indigenous cultural heritage managers and researchers. We will create, implement and evaluate a combined Land-based healing and cultural heritage program so that youth will discover for themselves how people engage and engaged with the Land. With community partners and organizations our research program will revitalize interest northern culture heritage to build social capital and Inuit, Dene and Cree sovereignty, promote knowledge sharing and create an environment ripe for systems change."
Human Immunodeficiency Virus (HIV) and Acquired Immunodeficiency Syndrome (AIDS) in Saskatchewan- Where are we now and what does the future hold?,"['Larios, Oscar E']",['N/A'],"['Aboriginal Health', 'Aids', 'Hiv', 'Knowledge Translation', 'Public Health']",3000.0,236932,"HIV is the virus that leads to AIDS. There is no cure for HIV at this moment, but there is treatment available to stop it from becoming AIDS. Saskatchewan has the highest rate of new cases of HIV in the country. Many people in the province find out that they have HIV when it is too late for the treatment to make any difference, and are dying. This Cafe Scientifique is designed to be an open forum with experts so that anyone can find out:

1. What is HIV/AIDS, what are the risk factors for this disease and who should have testing done?

2. What is the present status of this disease in the province?

3. What can we expect to happen with this epidemic if we don't change things soon?"
Increasing recruitment and retention of Anglophones to a prospective cohort of people who inject drugs in Montreal,"['Larney, Sarah', 'Bruneau, Julie']","['Laferriere, chantal', 'Mary, Jean-Francois', 'Preston, Annie R']","['Access To Care', 'Community Organisations', 'Longitudinal Cohorts', 'Official Language Minority Community', 'People Who Inject Drugs']",99958.0,454576,"People who inject drugs (PWID) are a key population at risk of poor health outcomes and frequently experience difficulties in accessing timely healthcare. Much of the data on PWID in Quebec is derived from samples that are largely or entirely Francophone. As a result, it is not possible to explore differences between language communities in access to care. This project is a collaboration with community organisations to increase the recruitment of English-speakers to an existing longitudinal cohort study of PWID, the HEPCO study, and produce data on access to care stratified by language community. The HEPCO study, based in Montreal, has provided critical data on the health of PWID for nearly 20 years. Activities to increase recruitment and retention of Anglophones to HEPCO will be designed and implemented in partnership with community organisations. HEPCO data will be analysed to assess differences between language communities in access to essential health care, such as harm reduction services, drug treatment services, COVID-19 vaccination, and HIV and hepatitis C testing. This study will inform the development of more inclusive health services. It will also have implications for researchers across Canada by providing insights into approaches for increasing linguistic minority participation in health research."
PICH2Go Indigenous,"['Latimer, Margot A', 'Sylliboy, John R']","['Harman, Katherine M', 'Pillai Riddell, Rebecca Rita E', 'Stevens, Bonnie J', 'Stinson, Jennifer N']","['Conference', 'Indigenous Health', 'Mentoring', 'Trainees']",23613.0,365713,"Aboriginal children have high rates of all types of pain conditions but may not receive equitable treatment.  PICH2Go Indigenous is a 1.5 day trainee conference jointly hosted by the IWK Health Centre Aboriginal Children's Hurt & Healing (ACHH) Initiative and the Pain in Child Health (PICH) group.  Through partnerships with national children's hospitals PICH2Go conferences aim to provide targeted mentoring and training opportunities for local, national and international PICH trainees and clinicians.  PICH2Go conferences have been held on two previous occasions (Toronto 2016, Calgary 2016) and the current conference will follow a similar mandate with a distinct focus on Indigenous children's pain conditions, pain expression and traditional and western-based management.  Conference attendees will be provided with an understanding of Indigenous historical background, intergenerational trauma (i.e. residential schooling), Truth and Reconciliation Commission Calls to Action, traditional healing care (i.e. smudging), etc.  First Nations children and youth, health researchers, clinicians and Elders will be in attendance as well providing trainees with opportunities to learn and be mentored by local and national Indigenous community members and clinical researchers."
"Identifying and prioritizing research questions at the intersection of nutrition, health, education, and environment in line with the United Nations' Sustainable Development Goals","['Laur, Celia']","['Alves Soares Vaz de Castro, Pedro', 'Ball, Lauren E', 'Ivers, Noah M', 'Jain, Rahul', 'Kelly, Alyssa', 'Lofters, Aisha K', 'Ray, Sumantra']","['Education', 'Environment', 'Implementation Science', 'Nutrition', 'Scale', 'Social Determinants Of Health', 'Spread', 'Sustainability']",20000.0,460703,"Good nutrition is critical to health and economic development. Nutrition is influenced by and impacts the social determinants of health (SDOH). The United Nations Decade of Action on Nutrition (2016-2025) commitment has built momentum to foster timely collaborations among relevant stakeholders, including governments, health system and community organizations, and academia. The Nutrition Decade promotes effective actions aiming to eradicate hunger and all forms of malnutrition, while recognizing and mitigating potential negative environmental impacts of food and health systems.

To support research on national and international spread and scale in line with the Nutrition Decade, a collaboration between the Office of Spread and Scale at Women's College Hospital, and the UK Need for Nutrition Education/Innovation Programme (NNEdPro) Global Centre for Nutrition and Health has been formed. This collaboration will support research on implementation science, spread, and scale at the intersection of food, health, education, and environment, in line with Sustainable Development Goals (SDG) of zero hunger, good health and wellbeing, reducing inequities, and responsible consumption and production. 

Following a standardized process, this work will:

1)Identify a 'Top 10' list of high-priority, feasible, and equity-informed research questions that align with the 4 identified SDGs, focusing on spread and scale at the intersection of food, health, education, and environment in Canada.

2)Seek input from international experts about the barriers, facilitators, and opportunities for collaboration related to the research questions. 

3)Develop a collaborative grant application for CIHR IPPH based on the Top 10 list, informed by national and international consultations. 

Overall, the aim is to identify research questions and develop a plan to submit a collaborative IPPH application on spread and scale at the intersection of food, health, education, and environment."
"Exposition cumulée aux stresseurs psychosociaux, marqueurs inflammatoires, télomères et fonction cognitive : Une étude prospective de 20 ans","['Laurin, Danielle', 'Brisson, Chantal']","['Dionne, Clermont', 'Diorio, Caroline', 'Giguere, Yves', 'Mâsse, Benoît R', 'Maunsell, Elizabeth', 'Milot, Alain', 'Ndjaboue, Ruth', 'Vezina, Michel']","['Contraintes Psychosociales', 'Crp', 'Fonction Cognitive', 'Il-6', ""Marqueur D'Oxydation"", 'Marqueur Inflammatoire', 'Modèle Demande-Latitude', 'Modèle Efforts-Reconnaissance', 'Télomères', 'Épidémiologie']",781921.0,305117,"Des études rapportent que l'exposition au stress chronique au travail (contraintes psychosociales) contribue au développement de problèmes de la mémoire (fonction cognitive) avec l'âge. L'inflammation et l'oxydation sont deux mécanismes d'action impliqués dans le vieillissement. Des marqueurs d'inflammation et d'oxydation sont mesurables dans le sang. Des travaux ont observé que certains marqueurs inflammatoires seraient associés à des problèmes affectant la fonction cognitive. D'autres suggèrent que les contraintes psychosociales au travail seraient associées à des marqueurs d'inflammation. Les télomères sont des marqueurs d'oxydation et d'inflammation dans le sang. Les télomères constituent la partie terminale protectrice des chromosomes, et leur raccourcissement a été associé au stress psychosocial et au vieillissement cellulaire. Il est donc raisonnable de penser que les marqueurs inflammatoires et les télomères pourraient être impliqués dans la relation entre les contraintes psychosociales au travail et la fonction cognitive. Notre étude vise à évaluer l'effet d'une exposition chronique aux contraintes psychosociales au travail sur les concentrations sanguines de trois marqueurs, deux inflammatoires (CRP et IL-6), et un davantage oxydatif (la longueur des télomères) et la fonction cognitive. Ce projet sera mené auprès d'environ 4500 personnes recrutées en 1991-93 pour une étude sur les contraintes psychosociales au travail. Les données sur les marqueurs inflammatoires, les télomères et la fonction cognitive seront recueillies en 2015-18. Les contraintes psychosociales au travail sont considérées comme une priorité dans les politiques de prévention en santé puisqu'elles touchent une proportion importante de travailleurs (20%) et qu'elles peuvent être améliorées. Notre étude pourra contribuer à identifier des facteurs menant à des problèmes de fonction cognitive plus sévère comme la maladie d'Alzheimer, permettant ainsi d'agir en prévention de cette maladie."
